cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return,fiscal_year_end_month,fiscal_year_end_day
703351,EAT,EAT,BRINKER INTERNATIONAL INC,109641100,BBG000BK28N7,BBG001S5RFV8,NYS,"['WING', 'ARCO', 'SHAK', 'LOCO', 'TXRH', 'YUMC', 'PLAY', 'CAKE', 'TXRH', 'DRI']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,7640643815,68852,44410000,1989-07-28,0.6358974358974359,195,134,2.189099706349206,21.396743,-15.275699,6,26
93751,STT,STT,STATE STREET CORP,857477103 857473102 857477202,BBG000BKFBD7,BBG001S5RLD5,NYS,"['BK', 'NTRS', 'BAC', 'PNC', 'FITB', 'PRU', 'HBAN', 'AMP', 'PFG', 'RF']",FinancialServices,AssetManagement,6022,STATE COMMERCIAL BANKS,XLF,IAI,28714935987,52568,288770000,1995-02-14,0.55,200,138,1.0454333722627738,4.487088999999999,-12.036704,3,31
67215,DY,DY,DYCOM INDUSTRIES INC,267475101,BBG000C4SKT1,BBG001S6MGW8,NYS,"['MTZ', 'STRL', 'PRIM', 'GVA']",Industrials,EngineeringAndConstruction,1623,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",XLI,PKB,5794478831,15611,29090000,1990-09-24,0.723404255,94,60,3.855729615384615,18.928284,-16.234691,1,25
1326160,DUK,DUK,DUKE ENERGY CORP,26441C204 26441C105 264399106 264399585,BBG000BHGDH5,BBG001S5QNR7,NYS,"['DTE', 'D', 'LNT', 'AEP', 'CMS', 'ED', 'CNP', 'WEC', 'NEE', 'LNT']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,IDU,88827751751,27037,772480000,1964-06-16,0.4845814977973568,227,150,0.643416803,2.828365,-6.116588,12,31
936340,DTE,DTE,DTE ENERGY CO,233331107 233331115 250847100,BBG000BB29X4,BBG001S5QN88,NYS,"['AEP', 'CMS', 'PNW', 'LNT', 'CMS', 'LNT', 'WEC', 'DUK', 'AEE', 'EVRG']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,IDU,25411241902,9950,207100000,1949-11-16,0.5935828877005348,187,125,0.7025651169354838,4.866537999999999,-7.505023,9,30
93556,SWK,SWK,STANLEY BLACK & DECKER INC,854502101 854616109,BBG000BTQR96,BBG001S5WHT1,NYS,"['FBIN', 'MAS', 'PNR', 'ITW', 'ITT', 'UFPI', 'MHK', 'ALLE', 'GGG', 'POOL']",Industrials,ToolsAndAccessories,3420,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",XLI,IYJ,13329008546,50500,154160000,1966-06-15,0.5445544554455446,202,135,1.341111772,7.989020999999999,-11.439982,3,28
31462,ECL,ECL,ECOLAB INC,278865100,BBG000BHKYH4,BBG001S5QRB5,NYS,"['CRS', 'ATI', 'DVA', 'ALGN', 'HWKN', 'DNN', 'IOSP', 'PPG', 'BLK', 'XYL']",BasicMaterials,SpecialtyChemicals,2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",XLB,IYM,70054233526,48000,283160000,1986-12-10,0.5154639175257731,194,172,0.8472175511811023,7.100479,-6.992461,12,31
915389,EMN,EMN,EASTMAN CHEMICAL CO,277432100,BBG000BLW530,BBG001S7JNP3,NYS,"['CE', 'LYB', 'DOW', 'LYB', 'WLK', 'AVNT', 'CE', 'HUN', 'FUL', 'CBT']",BasicMaterials,SpecialtyChemicals,2821,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",XLB,IYM,11668143113,14000,117600000,1994-01-01,0.536723164,177,122,1.1639370228310504,7.186910999999999,-5.077472,12,31
718937,STAA,STAA,STAAR SURGICAL CO,852312305,BBG000C4QB95,BBG001S6MC39,NAS,[],Healthcare,MedicalInstrumentsAndSupplies,3851,OPHTHALMIC GOODS,XLV,IHI,1081605456,1115,49280000,1983-07-07,0.52,100,79,3.1846209826086955,28.306879,-13.403489,3,29
1001250,EL,EL,ESTEE LAUDER COMPANIES INC,518439104,BBG000FKJRC5,BBG001S8L5H6,NYS,"['COTY', 'IPAR', 'HELE', 'ELF']",ConsumerDefensive,HouseholdAndPersonalProducts,2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",XLP,VDC,23392295388,62000,234170000,1995-11-17,0.5810473815461347,401,301,1.0724341108742004,9.70701,-12.707292,6,30
827052,EIX,EIX,EDISON INTERNATIONAL,281020107 783882103,BBG000D7RKJ5,BBG001S7MY75,NYS,"['DTE', 'SRE', 'OGE', 'PEG', 'PPL', 'LNT', 'CMS', 'DUK', 'EVRG', 'DTE']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,IDU,19392356974.210003,14375,387150000,1988-07-01,0.5398773006134969,163,108,0.8367179855072463,5.456691,-4.200084,12,31
33185,EFX,EFX,EQUIFAX INC,294429105,BBG000BHPL78,BBG001S5QSK3,NYS,"['TRU', 'IQV', 'RHI', 'CCRN', 'WM', 'OMC', 'CRAI', 'FI', 'IT', 'APTV']",Industrials,ConsultingServices,7320,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",XLI,IGV,30690216047,14900,123610000,1971-05-11,0.5673758865248227,282,167,1.0397376411042945,9.7813,-14.580097,12,31
1029199,EEFT,EEFT,EURONET WORLDWIDE INC,298736109,BBG000BMNBY1,BBG001S9DW39,NAS,['VIRT'],Technology,SoftwareInfrastructure,6099,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",XLK,IGV,4260489477,10000,43930000,1997-03-07,0.4642857142857143,84,70,1.645317528846154,10.925305,-13.900132,12,31
1022671,STLD,STLD,STEEL DYNAMICS INC,858119100,BBG000HGYNZ9,BBG001S98JK5,NAS,"['NUE', 'ZEUS', 'LIN', 'CMC', 'PPG', 'X', 'NTR', 'MT', 'AEM', 'NUE']",BasicMaterials,Steel,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",XLB,SLX,19290963316,12600,152250000,1996-11-22,0.6241610738255033,149,89,1.4131600887573963,8.614578000000002,-10.059498,12,31
1047862,ED,ED,CONSOLIDATED EDISON INC,209115104 209111103,BBG000BHLYS1,BBG001S5QRL4,NYS,"['CNP', 'ATO', 'WEC', 'CMS', 'DUK', 'LNT', 'AEE', 'SO', 'AEP', 'EVRG']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,IDU,33287718172,14592,353460000,1948-06-21,0.5470588235294118,170,127,0.6760286344537815,4.477843,-3.23233,12,31
874766,HIG,HIG,HARTFORD FINANCIAL SERVICES GROUP INC,416515104 45068H106,BBG000G0Z878,BBG001S8PXF3,NYS,"['AIG', 'AIZ', 'MET', 'ORI', 'CNO', 'MTG', 'PRU', 'L', 'AIG', 'MET']",FinancialServices,InsurancePropertyAndCasualty,6331,"FIRE, MARINE & CASUALTY INSURANCE",XLF,KIE,32648352000,18700,289890000,1995-12-15,0.4903846153846153,104,79,1.038851231884058,11.042413,-7.159139,12,31
940944,DRI,DRI,DARDEN RESTAURANTS INC,237194105,BBG000BBNYF6,BBG001S5QM08,NYS,"['PLAY', 'ARCO', 'FDX', 'EAT', 'TXRH', 'BLMN', 'EAT', 'DIN', 'BJRI', 'CAKE']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,23103689135,187384,117150000,1995-05-15,0.4700598802395209,334,197,1.06781346,18.053574,-7.209389,5,26
910521,DECK,DECK,DECKERS OUTDOOR CORP,243537107,BBG000BKXYX5,BBG001S7GXB9,NYS,"['RL', 'CROX', 'LULU', 'SMCI', 'SHOO', 'OXM', 'WWW', 'CROX']",ConsumerCyclical,FootwearAndAccessories,3021,RUBBER & PLASTICS FOOTWEAR,XLY,XRT,25534397025,4800,151770000,1993-10-21,0.6,185,100,1.9347415666666667,16.354889,-6.495441,3,31
315189,DE,DE,DEERE & CO,244199105,BBG000BH1NH9,BBG001S5QFF7,NYS,"['AGCO', 'IR', 'ALG', 'FL', 'AOS', 'TWI', 'CAT', 'AIT', 'LECO', 'XYL']",Industrials,FarmAndHeavyConstructionMachinery,3523,FARM MACHINERY & EQUIPMENT,XLI,PAVE,1.26807E+11,75800,272350000,1958-08-04,0.5475113122171946,442,315,0.8483614675572518,6.205005,-6.628232,10,27
842023,TECH,TECH,BIO-TECHNE CORP,09073M104 878377100,BBG000C15114,BBG001S66C28,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,11510364199,3100,158890000,1992-12-09,0.528,125,64,1.5104749054054056,9.657158,-5.65782,6,30
916540,DAR,DAR,DARLING INGREDIENTS INC,237266101,BBG000BN8ZK8,BBG001SB7RP8,NYS,"['MED', 'NOMD']",ConsumerDefensive,PackagedFoods,2070,FATS & OILS,XLP,PBJ,6322167898,15800,159050000,1994-09-30,0.6206896551724138,116,91,1.6479601870967742,9.663868,-7.35676,3,28
715957,D,D,DOMINION ENERGY INC,25746U109 257470104,BBG000BGVW60,BBG001S5QCP3,NYS,"['ENB', 'LNT', 'WEC', 'DUK', 'LNT', 'CMS', 'ED', 'AEE', 'SO', 'ES']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,IDU,44245296329,,751890000,1983-05-20,0.5144230769230769,208,155,0.7775282451361868,3.689871,-4.131255,12,31
97210,TER,TER,TERADYNE INC,880770102,BBG000BV4DR6,BBG001S5WMZ3,NAS,"['AMAT', 'LRCX', 'KLAC', 'MKSI', 'NXPI', 'MCHP', 'ENTG', 'ADI', 'UCTT', 'ACLS']",Technology,SemiconductorEquipmentAndMaterials,3825,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,XLK,SOXX,18440803342,6500,162860000,1979-05-15,0.5061728395061729,162,96,1.5363813437500002,7.589441,-13.046278,12,31
97216,TEX,TEX,TEREX CORP,880779103,BBG000C7B436,BBG001S6PZQ0,NYS,"['HEES', 'OSK', 'URI', 'MTW', 'TKR', 'KMT', 'CAT', 'ITT', 'PH', 'HRI']",Industrials,FarmAndHeavyConstructionMachinery,3537,"INDUSTRIAL TRUCKS, TRACTORS, TRAILORS & STACKERS",XLI,PAVE,2989300000,10200,66800000,1991-03-19,0.6028368794326241,141,89,1.7732241511627906,5.27106,-9.922366,12,31
310764,SYK,SYK,STRYKER CORP,863667101,BBG000DN7P92,BBG001S8FR03,NYS,"['CAH', 'DVA', 'COR', 'ZBH', 'MDT', 'BSX', 'ISRG', 'ZBH', 'MDT', 'COO']",Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,149207853552.19998,52000,381220000,1988-02-01,0.5787401574803149,254,189,0.8035192333333334,4.555685,-7.911112,12,31
29905,DOV,DOV,DOVER CORP,260003108,BBG000BHB3M6,BBG001S5QL46,NYS,"['AIT', 'KAI', 'PNR', 'ITT', 'ITW', 'PH', 'IR', 'PNR', 'IEX', 'DCI']",Industrials,SpecialtyIndustrialMachinery,3530,"CONSTRUCTION, MINING & MATERIALS HANDLING MACHINERY & EQUIP",XLI,IYJ,27786860794,25000,137190000,1956-12-03,0.6057692307692307,208,137,0.9783600632411068,5.163616,-18.536402,12,31
96021,SYY,SYY,SYSCO CORP,871829107,BBG000BTVJ25,BBG001S5WJS8,NYS,"['MED', 'PPC', 'UNFI', 'INGR', 'CHEF', 'LW', 'FLO', 'IPAR', 'USFD', 'PFGC']",ConsumerDefensive,FoodDistribution,5140,WHOLESALE-GROCERIES & RELATED PRODUCTS,XLP,PBJ,34794012281,76000,489230000,1981-01-20,0.535483871,155,124,1.0923526985645933,16.056868,-6.856995,7,1
935703,DLTR,DLTR,DOLLAR TREE INC,256746108 256747106,BBG000BSC0K9,BBG001S6ZGL6,NAS,"['COST', 'DG', 'ULTA', 'DKS', 'KR', 'ARCO', 'BURL', 'ANF', 'ROST', 'WMT']",ConsumerDefensive,DiscountStores,5331,RETAIL-VARIETY STORES,XLP,XRT,15624707437,211826,215040000,1995-03-06,0.598159509,326,224,1.3037949824561403,9.47692,-13.583611,2,1
1744489,DIS,DIS,WALT DISNEY CO,254687106,BBG000BH4R78,BBG001S5QHF3,NYS,"['NFLX', 'WBD', 'AMZN', 'CMCSA', 'PARA', 'AAPL', 'GOOGL', 'GOOG', 'T', 'ROKU']",CommunicationServices,Entertainment,7990,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,XLC,PEJ,2.00411E+11,233000,1807790000,1962-01-02,0.4981549815498155,1355,875,0.6957675792720542,9.640978,-9.6033,9,28
313616,DHR,DHR,DANAHER CORP,235851102 235851110,BBG000BH3JF8,BBG001S5QGT0,NYS,"['CSL', 'TMO', 'GFF', 'CR', 'TMO', 'PKI', 'A', 'MTD', 'RGEN', 'BIO']",Healthcare,DiagnosticsAndResearch,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",XLV,IHI,1.48681E+11,63000,722280000,1986-11-03,0.4712643678160919,261,191,1.0225257987220449,6.543077,-6.396727,12,31
882184,DHI,DHI,HORTON D R INC,23331A109,BBG000DQTXY6,BBG001S8M692,NYS,"['NVR', 'LEN', 'MTH', 'TOL', 'PHM', 'URI', 'LEN', 'LEN.B', 'PHM', 'TOL']",ConsumerCyclical,ResidentialConstruction,1531,OPERATIVE BUILDERS,XLY,ITB,40650800694,14766,315120000,1992-06-12,0.5466666666666666,300,206,1.0047437699115045,9.066993,-6.523997,9,30
1022079,DGX,DGX,QUEST DIAGNOSTICS INC,74834L100,BBG000BN84F3,BBG001S9GX43,NYS,"['AMN', 'MEDP', 'HSIC', 'LH']",Healthcare,DiagnosticsAndResearch,8071,SERVICES-MEDICAL LABORATORIES,XLV,IHI,17990453038,48000,111620000,1996-12-17,0.555,200,102,1.118871676229508,6.858445,-6.925882,3,31
66740,MMM,MMM,3M CO,88579Y101 604059105,BBG000BP52R2,BBG001S5T7X2,NYS,"['CSL', 'GFF', 'ITT', 'HON', 'DHR', 'MO', 'VZ']",Industrials,Conglomerates,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLI,IYJ,81364423000,61500,542900000,1946-01-14,0.553133515,367,262,0.7358015510204081,5.93012,-6.33759,12,31
62709,MMC,MMC,MARSH & MCLENNAN COMPANIES INC,571748102,BBG000BP4MH0,BBG001S5T7M4,NYS,"['BRO', 'AJG', 'AON', 'RYAN', 'WTW', 'ERIE', 'AJG', 'BRO', 'AON', 'WTW']",FinancialServices,InsuranceBrokers,6411,"INSURANCE AGENTS, BROKERS & SERVICE",XLF,KIE,1.11681E+11,85000,491120000,1969-06-04,0.5873015873015873,189,139,0.6706110681818181,4.324911,-3.952885,12,31
916076,MLM,MLM,MARTIN MARIETTA MATERIALS INC,573284106,BBG000BGYMH7,BBG001S7QC51,NYS,"['EXP', 'SUM', 'DY', 'AWI', 'VMC', 'EXP', 'SUM', 'CRH', 'ITT', 'IR']",BasicMaterials,BuildingMaterials,1400,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),XLB,PKB,32918185500,9400,61120000,1994-02-16,0.5792682926829268,164,125,1.0028335665024632,5.419066,-5.755807,12,31
788784,PEG,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,744573106,BBG000BQZMH4,BBG001S5V3C1,NYS,"['AEP', 'ED', 'DTE', 'AEE', 'NI', 'CMS', 'LNT', 'OGE', 'EVRG', 'WEC']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,IDU,41671574212,25086,498230000,1986-05-01,0.6122448979591837,147,116,0.714073702,3.742952,-5.273964,12,31
769520,MIDD,MIDD,MIDDLEBY CORP,596278101,BBG000DQN9R3,BBG001S8N9X8,NAS,"['ITT', 'DOV', 'ITW', 'PNR', 'BC', 'TROW', 'TKR', 'SBNY', 'DCI', 'IVZ']",Industrials,SpecialtyIndustrialMachinery,3580,REFRIGERATION & SERVICE INDUSTRY MACHINERY,XLI,IYJ,8868877959.460001,10722,53790000,1992-03-17,0.5176470588235295,85,62,1.4837030347826086,12.493424999999998,-14.007934,3,28
1013857,PEGA,PEGA,PEGASYSTEMS INC,705573103,BBG000H1RYG7,BBG001S93CK5,NAS,['ANET'],Technology,SoftwareApplication,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLK,IGV,9044454130,5406,85750000,1996-07-19,0.5483870967741935,124,97,2.015370248,6.954536,-15.569275,12,31
851968,MHK,MHK,MOHAWK INDUSTRIES INC,608190104,BBG000FLZN98,BBG001SBGSZ5,NYS,"['FBIN', 'MAS', 'TOL', 'OC', 'PHM', 'BC', 'MHO', 'BLD', 'UFPI', 'TMHC']",ConsumerCyclical,Furnishings,2273,CARPETS & RUGS,XLY,XHB,7595381697,43300,63120000,1992-04-01,0.6377952755905512,127,73,1.5855632721518989,9.88108,-8.004553,12,31
891024,PDCO,PDCO,PATTERSON COMPANIES INC,703395103 703412106,BBG000BQY289,BBG001S5V2S6,NAS,"['AMN', 'WST', 'HQY', 'ITGR', 'MMSI']",Healthcare,MedicalDistribution,5047,"WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES",XLV,IHF,2720560000,7600,87760000,1992-11-04,0.6973684210526315,76,51,2.472656859813084,12.18,-14.910588,4,27
1003078,MSM,MSM,MSC INDUSTRIAL DIRECT CO INC,553530106,BBG000BCLYL9,BBG001S5TD87,NYS,"['FAST', 'LECO', 'GWW', 'AIT', 'ITW', 'DOV', 'DCI', 'ITT', 'GGG', 'KMT']",Industrials,IndustrialDistribution,5084,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,XLI,IYJ,4481019729,7423,55860000,1995-12-15,0.5742574257425742,101,56,1.1884465,2.950416,-8.29854,11,29
75362,PCAR,PCAR,PACCAR INC,693718108,BBG000BQVTF5,BBG001S5V1S8,NAS,"['TSLA', 'GM', 'OSK', 'CMI', 'ALSN', 'ITT']",Industrials,FarmAndHeavyConstructionMachinery,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,XLI,PAVE,55569900185,32400,524150000,1986-07-09,0.5848214285714286,224,138,0.8530657846715328,5.6758560000000005,-5.380211,12,31
77476,PEP,PEP,PEPSICO INC,713448108,BBG000DH7JK6,BBG001S695T1,NAS,"['MNST', 'KO', 'KDP', 'TSLA', 'STZ', 'TAP', 'PG', 'SAM', 'CELH', 'GOOGL']",ConsumerDefensive,BeveragesNonAlcoholic,2080,BEVERAGES,XLP,PBJ,198362173234.50003,318000,1371990000,1919-12-18,0.5051546391752577,291,189,0.6515788104956268,3.383869,-7.310721,12,30
63276,MAT,MAT,MATTEL INC,577081102,BBG000BNNYW1,BBG001S5SZF1,NAS,"['JAKK', 'HAS', 'TTWO', 'HAS']",ConsumerCyclical,Leisure,3942,DOLLS & STUFFED TOYS,XLY,PEJ,7235738924,33000,339900000,1968-06-03,0.4914285714285714,175,90,1.691252788944724,9.786194,-14.280498,12,31
62996,MAS,MAS,MASCO CORP,574599106 574599114,BBG000BNNKG9,BBG001S5SZ70,NYS,"['OC', 'AWI', 'OTIS', 'URI', 'BLD', 'FBIN', 'OC', 'BLD', 'PHM', 'TMHC']",Industrials,BuildingProductsAndEquipment,3430,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES",XLI,XHB,16666601984,18000,215750000,1969-05-05,0.5522388059701493,134,93,1.2565116455696204,7.62877,-6.894634,12,31
931015,PII,PII,POLARIS INC,731068102,BBG000D5S4M0,BBG001S7HWZ4,NYS,"['BC', 'THO', 'MBUU', 'WGO', 'LCII', 'FBIN', 'DOOO', 'HOG', 'MCFT', 'CWH']",ConsumerCyclical,RecreationalVehicles,3790,MISCELLANEOUS TRANSPORTATION EQUIPMENT,XLY,PEJ,2475086269,18500,55770000,1995-02-24,0.5539568345323741,139,98,1.5845492203389828,8.411329,-9.033837,12,31
871763,MAN,MAN,MANPOWERGROUP INC,56418H100,BBG000BNMHS4,BBG001S5SYW5,NYS,"['EFX', 'OMC', 'RHI', 'CCRN', 'G', 'IPG', 'RHI', 'KFY', 'ASGN', 'ITT']",Industrials,StaffingAndEmploymentServices,7363,SERVICES-HELP SUPPLY SERVICES,XLI,IYJ,2677719509,27900,46940000,1988-05-03,0.6666666666666666,96,63,1.6603215641025642,6.950775,-7.641027,12,31
912595,MAA,MAA,MID AMERICA APARTMENT COMMUNITIES INC,59522J103,BBG000BLMY92,BBG001S7HZ69,NYS,"['ESS', 'O', 'PLD', 'VICI', 'CPT', 'ARE', 'CPT', 'UDR', 'AVB', 'EQR']",RealEstate,REITResidential,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,REZ,18969112400,2427,116880000,1994-01-28,0.5643564356435643,101,88,0.676883109,4.185878,-4.043026,3,31
92380,LUV,LUV,SOUTHWEST AIRLINES CO,844741108,BBG000BNJHS8,BBG001S5SXC9,NYS,"['AAL', 'UAL', 'ALK', 'DAL', 'JBLU', 'CPA', 'ALGT', 'CHRW', 'LSTR', 'SKYW']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,18552150229,74081,598460000,1977-06-27,0.4835680751173709,426,260,0.9342780667903524,4.822182,-8.177271,12,31
1041859,PLCE,PLCE,CHILDRENS PLACE INC,168905107,BBG000JK9DK4,BBG001SB8708,NAS,['TPR'],ConsumerCyclical,ApparelRetail,5651,RETAIL-FAMILY CLOTHING STORES,XLY,XRT,128041494.6,8360,12790000,1997-09-19,0.5963302752293578,109,61,3.3648907022900767,19.797114,-14.614444,2,3
1527166,CG,CG,CARLYLE GROUP INC,14316J108 14309L102,BBG000BH3F20,BBG001S7JM84,NYS,"['CGAU', 'KKR', 'BX', 'TPG', 'ARES', 'TROW', 'APO', 'BLK', 'CSQ', 'BN']",FinancialServices,InsurancePropertyAndCasualty,6282,INVESTMENT ADVICE,XLF,KIE,18774689390,2200,357680000,2012-05-03,0.5577889447236181,199,153,1.1537760495867768,4.839716999999999,-11.415294,12,31
1037646,MTD,MTD,METTLER TOLEDO INTERNATIONAL INC,592688105,BBG000BZCKH3,BBG001SB87G1,NYS,"['A', 'PKI', 'WAT', 'TMO', 'DHR', 'IQV', 'BRKR', 'BIO']",Healthcare,DiagnosticsAndResearch,3826,LABORATORY ANALYTICAL INSTRUMENTS,XLV,IHI,29073878010,17300,21100000,1997-11-14,0.5360824742268041,97,76,1.1995024159999998,7.378347,-5.939279,3,31
78003,PFE,PFE,PFIZER INC,717081103,BBG000BR2B91,BBG001S5V466,NYS,"['MRNA', 'MRK', 'JNJ', 'NVAX', 'ABBV', 'LLY', 'BMY', 'AMGN', 'GILD', 'VTRS']",Healthcare,DrugManufacturersGeneral,2834,PHARMACEUTICAL PREPARATIONS,XLV,IHE,1.45868E+11,88000,5666990000,1951-06-22,0.5081761006289308,795,454,0.7666839162995595,9.37125,-6.535683,12,31
1613103,MDT,MDT,MEDTRONIC PLC,G5960L103 585055106,,,NYS,"['ISRG', 'SYK', 'NVST', 'TMO', 'DXCM', 'SYK', 'ZBH']",Healthcare,MedicalDevices,3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,XLV,IHI,1.15419E+11,95000,1282490000,1980-07-28,0.4903846153846153,416,221,0.6843474262295082,3.965427,-5.45959,4,26
927653,MCK,MCK,MCKESSON CORP,58155Q103 581557105 58155P501,BBG000DYGNW7,BBG001S8F8P8,NYS,"['AMN', 'HSIC', 'HOLX', 'PDCO', 'BIO', 'HQY', 'ITGR', 'WST', 'MMSI', 'HUM']",Healthcare,MedicalDistribution,5122,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",XLV,IHF,74655668919,51000,126940000,1987-08-03,0.6263157894736842,190,127,1.130500140909091,4.707773,-5.184136,3,31
827054,MCHP,MCHP,MICROCHIP TECHNOLOGY INC,595017104,BBG000BHCP19,BBG001S787B5,NAS,"['ON', 'NXPI', 'MPWR', 'MTSI', 'NXPI', 'ADI', 'TXN', 'ON', 'DIOD', 'STM']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,SOXX,27859014332,22300,536890000,1993-03-26,0.575091575,273,182,1.2087975835866265,6.5611820000000005,-6.268197,3,31
63908,MCD,MCD,MCDONALDS CORP,580135101,BBG000BNSZP1,BBG001S5T110,NYS,"['CMG', 'YUM', 'SBUX', 'PEP', 'YUMC', 'TSLA', 'WEN', 'DPZ', 'QSR', 'PZZA']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,2.10901E+11,150000,716620000,1966-07-05,0.5288611544461779,641,409,0.4773697039473684,3.60994,-7.589822,12,31
80424,PG,PG,PROCTER & GAMBLE CO,742718109,BBG000BR2TH3,BBG001S5V4L9,NYS,"['PEP', 'CL', 'KMB', 'WMT', 'TSLA', 'CLX', 'KO', 'CHD', 'BRK.B', 'TGT']",ConsumerDefensive,HouseholdAndPersonalProducts,2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",XLP,VDC,3.93865E+11,108000,2344850000,1950-03-22,0.5157232704402516,318,219,0.6475149010152285,3.615835,-4.650024,6,30
80661,PGR,PGR,PROGRESSIVE CORP,743315103,BBG000BR37X2,BBG001S5V509,NYS,"['KNSL', 'ACGL', 'PLMR', 'HCI', 'ALL']",FinancialServices,InsurancePropertyAndCasualty,6331,"FIRE, MARINE & CASUALTY INSURANCE",XLF,KIE,1.46804E+11,61400,585810000,1987-06-01,0.6090909090909091,220,190,0.809389125,4.751054,-4.950749,12,31
76334,PH,PH,PARKER HANNIFIN CORP,701094104,BBG000BR3KL6,BBG001S5V554,NYS,"['IR', 'AIT', 'FLS', 'ETN', 'XYL', 'ITT', 'IR', 'DOV', 'ETN', 'URI']",Industrials,SpecialtyIndustrialMachinery,3490,MISCELLANEOUS FABRICATED METAL PRODUCTS,XLI,IYJ,88067426721.42001,61120,128770000,1964-12-09,0.5971563981042654,211,145,0.9989714816326531,8.716550000000002,-5.298143,6,30
822416,PHM,PHM,PULTEGROUP INC,745867101,BBG000BR54L0,BBG001S5V5K7,NYS,"['DHI', 'TOL', 'LEN', 'NVR', 'KBH', 'MTH', 'TMHC', 'URI', 'OC', 'OTIS']",ConsumerCyclical,ResidentialConstruction,1531,OPERATIVE BUILDERS,XLY,ITB,21434223378,6793,205080000,1987-12-08,0.5397727272727273,176,121,1.2684212018779344,8.098177999999999,-7.982634,3,31
853816,LSTR,LSTR,LANDSTAR SYSTEM INC,515098101,BBG000BB2KN0,BBG001S5RWM1,NAS,"['HRI', 'SNDR', 'WERN', 'SNDR', 'JBHT', 'KNX', 'HUBG', 'ODFL', 'MRTN', 'HTLD']",Industrials,IntegratedFreightAndLogistics,4213,TRUCKING (NO LOCAL),XLI,IYT,5700826478,1468,35760000,1993-03-05,0.5299145299145299,117,67,1.01120855,3.005877,-5.954868,12,28
73309,NUE,NUE,NUCOR CORP,670346105,BBG000BQ8KV2,BBG001S5TRV0,NYS,"['CBT', 'DOW', 'OLN', 'CC', 'ZEUS', 'CMC', 'CE', 'CLF', 'ATI', 'NTR']",BasicMaterials,Steel,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",XLB,SLX,30586730438,32000,234810000,1972-07-12,0.5477178423236515,241,176,1.0023790791366909,6.665841,-5.753579,12,31
