Symbol,SymbolID,SymbolValue,Exchange,ShortName,PrimarySymbol,CompanyId,StandardName,LastPrice,LastVolume,MarketCap,StockType,StyleBox,StyleScore,SizeScore,FinancialHealthGrade,GrowthGrade,GrowthScore,EconomySphereCode,ProfitabilityGrade,ValueScore,IsShortable,ListingDate,SectorName,IndustryGroupName,IndustryName,SectorETF,IndustryGroupETF,IndustryETF,DollarVolume,QCSymbol,QCSymbolID,NewsSourceSymbol
SRI R735QTJ8XC9X,SRI R735QTJ8XC9X,SRI,NYS,Stoneridge,SRI,0C00000CEL,Stoneridge Inc,18.24,117718,4.96E+08,3,9,207.59338,-67.01967,C,C,59.02285,1,D,46.86309,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,2.15E+06,SRI,SRI R735QTJ8XC9X,SRI.BenzingaNews R735QTJ8XC9W
EOG R735QTJ8XC9X,EOG R735QTJ8XC9X,EOG,NYS,EOG Resources,EOG,0C000007HH,EOG Resources Inc,120.6,4733671,7.00E+10,5,1,74.60227,226.18447,B,B,57.08568,3,B,86.03998,Yes,1998-01-02,Energy,OilAndGas,OilAndGasEAndP,XLE,XLE,XOP,5.71E+08,EOG,EOG R735QTJ8XC9X,EOG.BenzingaNews R735QTJ8XC9W
ERIE R735QTJ8XC9X,ERIE R735QTJ8XC9X,ERIE,NAS,Erie Indemnity,ERIE,0C000007IB,Erie Indemnity Co,321.44,169127,1.70E+10,3,6,202.27653,135.3694,B,C,49.8514,1,D,36.8248,Yes,1998-01-02,FinancialServices,Insurance,InsuranceBrokers,XLF,KIE,KIE,5.44E+07,ERIE,ERIE R735QTJ8XC9X,ERIE.BenzingaNews R735QTJ8XC9W
EXPD R735QTJ8XC9X,EXPD R735QTJ8XC9X,EXPD,NYS,Expeditors Intl,EXPD,0C000007JO,Expeditors International of Washington Inc,123.49,1031812,1.81E+10,3,4,90.01348,143.87573,A,B,25.6248,3,A,40.44992,Yes,1998-01-02,Industrials,Transportation,IntegratedFreightAndLogistics,XLI,IYT,IYT,1.27E+08,EXPD,EXPD R735QTJ8XC9X,EXPD.BenzingaNews R735QTJ8XC9W
EZPW R735QTJ8XC9X,EZPW R735QTJ8XC9X,EZPW,NAS,EZCORP,EZPW,0C000007JY,EZCORP Inc,8.91,399638,4.78E+08,3,7,52.39239,-69.04902,C,D,49.19895,1,B,71.31264,Yes,1998-01-02,FinancialServices,CreditServices,CreditServices,XLF,XLF,XLF,3.56E+06,EZPW,EZPW R735QTJ8XC9X,EZPW.BenzingaNews R735QTJ8XC9W
SNV R735QTJ8XC9X,SNV R735QTJ8XC9X,SNV,NYS,Synovus Finl,SNV,0C00000CHY,Synovus Financial Corp,40.38,3865421,5.80E+09,3,7,26.55379,65.3733,C,C,39.40362,1,C,67.22332,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.56E+08,SNV,SNV R735QTJ8XC9X,SNV.BenzingaNews R735QTJ8XC9W
SO R735QTJ8XC9X,SO R735QTJ8XC9X,SO,NYS,Southern,SO,0C0000094V,Southern Co,71.5,6240534,7.73E+10,2,1,72.92206,229.87756,B,C,32.76416,2,D,62.17152,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesRegulatedElectric,XLU,XLU,XLU,4.46E+08,SO,SO R735QTJ8XC9X,SO.BenzingaNews R735QTJ8XC9W
FE R735QTJ8XC9X,FE R735QTJ8XC9X,FE,NYS,FirstEnergy,FE,0C000007OQ,FirstEnergy Corp,37.87,6405508,2.12E+10,7,4,70.49212,155.45866,B,C,36.83068,2,D,56.49893,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesRegulatedElectric,XLU,XLU,XLU,2.43E+08,FE,FE R735QTJ8XC9X,FE.BenzingaNews R735QTJ8XC9W
FDX R735QTJ8XC9X,FDX R735QTJ8XC9X,FDX,NYS,FedEx,FDX,0C000007LB,FedEx Corp,279.46,2801644,7.07E+10,3,1,69.10313,219.32045,B,C,46.26834,3,B,76.70549,Yes,1998-01-02,Industrials,Transportation,IntegratedFreightAndLogistics,XLI,IYT,IYT,7.83E+08,FDX,FDX R735QTJ8XC9X,FDX.BenzingaNews R735QTJ8XC9W
FDS R735QTJ8XC9X,FDS R735QTJ8XC9X,FDS,NYS,FactSet Research Systems,FDS,0C000007K6,FactSet Research Systems Inc,454,319604,1.74E+10,3,6,223.88173,143.48954,A,C,54.59092,1,D,36.20421,Yes,1998-01-02,FinancialServices,CapitalMarkets,FinancialDataAndStockExchanges,XLF,KCE,KCE,1.45E+08,FDS,FDS R735QTJ8XC9X,FDS.BenzingaNews R735QTJ8XC9W
FDP R735QTJ8XC9X,FDP R735QTJ8XC9X,FDP,NYS,Fresh Del Monte Produce,FDP,0C000007RQ,Fresh Del Monte Produce Inc,25.14,213607,1.20E+09,2,7,40.37433,-15.74178,B,C,49.64061,2,B,74.40829,Yes,1998-01-02,ConsumerDefensive,ConsumerPackagedGoods,FarmProducts,XLP,KXI,MOO,5.37E+06,FDP,FDP R735QTJ8XC9X,FDP.BenzingaNews R735QTJ8XC9W
FDEF R735QTJ8XC9X,FDEF R735QTJ8XC9X,PFC,NAS,Premier Financial,PFC,0C000007N7,Premier Financial Corp,23.87,262169,8.36E+08,6,7,32.44542,-40.50047,C,C,43.68104,1,C,70.19968,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,6.26E+06,FDEF,FDEF R735QTJ8XC9X,FDEF.BenzingaNews R735QTJ8XC9W
FD R735QTJ8XC9X,FD R735QTJ8XC9X,M,NYS,Macy's,M,0C000007L9,Macy's Inc,19.62,11470091,5.40E+09,3,7,-114.40777,62.7269,C,C,33.79785,1,B,92.74647,Yes,1998-01-02,ConsumerCyclical,RetailCyclical,DepartmentStores,XLY,XRT,XRT,2.25E+08,FD,FD R735QTJ8XC9X,FD.BenzingaNews R735QTJ8XC9W
FCX R735QTJ8XC9X,FCX R735QTJ8XC9X,FCX,NYS,Freeport-McMoRan,FCX,0C000007RH,Freeport-McMoRan Inc,41.97,28221834,5.95E+10,3,1,95.89452,208.85697,B,C,39.68767,1,C,62.90046,Yes,1998-01-02,BasicMaterials,MetalsAndMining,Copper,XLB,XME,XME,1.18E+09,FCX,FCX R735QTJ8XC9X,FCX.BenzingaNews R735QTJ8XC9W
FCF R735QTJ8XC9X,FCF R735QTJ8XC9X,FCF,NYS,First Commonwealth,FCF,0C000007N0,First Commonwealth Financial Corp,15.41,625564,1.55E+09,3,7,92.28719,-3.34789,D,C,50.13457,1,C,63.43818,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,9.64E+06,FCF,FCF R735QTJ8XC9X,FCF.BenzingaNews R735QTJ8XC9W
SON R735QTJ8XC9X,SON R735QTJ8XC9X,SON,NYS,Sonoco Prods,SON,0C00000949,Sonoco Products Co,56.29,533973,5.41E+09,3,8,101.1359,76.161,B,C,49.89029,1,D,61.23983,Yes,1998-01-02,ConsumerCyclical,PackagingAndContainers,PackagingAndContainers,XLY,PKG,PKB,3.01E+07,SON,SON R735QTJ8XC9X,SON.BenzingaNews R735QTJ8XC9W
EY R735QTJ8XC9X,EY R735QTJ8XC9X,NEU,NYS,NewMarket,NEU,0C00000BTI,NewMarket Corp,558.53,55244,5.38E+09,3,8,194.4261,71.7247,A,C,65.65275,1,C,56.40076,Yes,1998-01-02,BasicMaterials,Chemicals,SpecialtyChemicals,XLB,XLB,XLB,3.09E+07,EY,EY R735QTJ8XC9X,EY.BenzingaNews R735QTJ8XC9W
FC R735QTJ8XC9X,FC R735QTJ8XC9X,FC,NYS,Franklin Covey,FC,0C000007R6,Franklin Covey Co,40.71,79176,5.42E+08,1,9,222.85364,-58.73635,B,C,55.94901,3,B,40.41929,Yes,1998-01-02,Industrials,BusinessServices,ConsultingServices,XLI,IYC,IYC,3.22E+06,FC,FC R735QTJ8XC9X,FC.BenzingaNews R735QTJ8XC9W
FBNC R735QTJ8XC9X,FBNC R735QTJ8XC9X,FBNC,NAS,First Bancorp,FBNC,0C000007MK,First Bancorp,37.51,331874,1.54E+09,3,7,73.92897,-6.40427,D,C,38.41204,1,C,55.76976,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.24E+07,FBNC,FBNC R735QTJ8XC9X,FBNC.BenzingaNews R735QTJ8XC9W
FBAN R735QTJ8XC9X,FBAN R735QTJ8XC9X,FNB,NYS,F N B,FNB,0C000007K2,F N B Corp,13.79,2842837,4.88E+09,3,7,66.04629,62.74711,C,C,49.59222,1,C,68.69069,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,3.92E+07,FBAN,FBAN R735QTJ8XC9X,FBAN.BenzingaNews R735QTJ8XC9W
FAST R735QTJ8XC9X,FAST R735QTJ8XC9X,FAST,NAS,Fastenal,FAST,0C000007KU,Fastenal Co,64.23,4680594,3.67E+10,3,5,187.61127,182.94453,A,C,47.91261,3,A,38.52436,Yes,1998-01-02,Industrials,IndustrialDistribution,IndustrialDistribution,XLI,XLI,XLI,3.01E+08,FAST,FAST R735QTJ8XC9X,FAST.BenzingaNews R735QTJ8XC9W
FARO R735QTJ8XC9X,FARO R735QTJ8XC9X,FARO,NAS,Faro Technologies,FARO,0C000007KS,Faro Technologies Inc,20.21,205320,4.00E+08,4,8,182.73239,-79.45159,C,D,48.40305,3,F,41.73341,Yes,1998-01-02,Technology,Hardware,ScientificAndTechnicalInstruments,XLK,VGT,XSD,4.15E+06,FARO,FARO R735QTJ8XC9X,FARO.BenzingaNews R735QTJ8XC9W
FAMCK R735QTJ8XC9X,FAMCK R735QTJ8XC9X,AGM,NYS,Federal Agricultural,AGM.A,0C000007L3,Federal Agricultural Mortgage Corp,182.26,79984,1.89E+09,3,8,131.9216,9.96743,C,B,59.73337,1,C,64.28441,Yes,1998-01-02,FinancialServices,CreditServices,CreditServices,XLF,XLF,XLF,1.46E+07,FAMCK,FAMCK R735QTJ8XC9X,FAMCK.BenzingaNews R735QTJ8XC9W
FAIL R735QTJ8XC9X,FAIL R735QTJ8XC9X,EXPO,NAS,Exponent,EXPO,0C000007JQ,Exponent Inc,85.11,324599,4.28E+09,3,9,207.51953,56.80949,A,C,46.83208,3,A,34.68863,Yes,1998-01-02,Industrials,Construction,EngineeringAndConstruction,XLI,PKB,PKB,2.76E+07,FAIL,FAIL R735QTJ8XC9X,FAIL.BenzingaNews R735QTJ8XC9W
F R735QTJ8XC9X,F R735QTJ8XC9X,F,NYS,Ford Motor,F,0C000007QC,Ford Motor Co,12.08,107324525,4.81E+10,3,4,-84.41031,195.57959,C,D,44.97065,1,C,103.06918,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoManufacturers,XLY,CARZ,CARZ,1.30E+09,F,F R735QTJ8XC9X,F.BenzingaNews R735QTJ8XC9W
FBP R735QTJ8XC9X,FBP R735QTJ8XC9X,FBP,NYS,First BanCorp,FBP,0C00000CWE,First BanCorp,16.9,3002363,2.85E+09,2,5,142.5921,140.23315,C,B,45.2689,1,C,46.59771,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,5.07E+07,FBP,FBP R735QTJ8XC9X,FBP.BenzingaNews R735QTJ8XC9W
FULL R735QTJ8XC9X,FULL R735QTJ8XC9X,FUL,NYS,H.B. Fuller,FUL,0C00000B6G,H.B. Fuller Co,81.66,415025,4.42E+09,3,8,147.70696,59.51356,B,C,45.15729,1,D,46.22241,Yes,1998-01-02,BasicMaterials,Chemicals,SpecialtyChemicals,XLB,XLB,XLB,3.39E+07,FULL,FULL R735QTJ8XC9X,FULL.BenzingaNews R735QTJ8XC9W
FUN R735QTJ8XC9X,FUN R735QTJ8XC9X,FUN,NYS,Cedar Fair,FUN,0C00000783,Cedar Fair LP,38.94,351054,1.98E+09,3,8,183.23475,17.82433,B,C,75.15128,1,A,68.3707,Yes,1998-01-02,ConsumerCyclical,TravelAndLeisure,Leisure,XLY,PEJ,PEJ,1.37E+07,FUN,FUN R735QTJ8XC9X,FUN.BenzingaNews R735QTJ8XC9W
GWW R735QTJ8XC9X,GWW R735QTJ8XC9X,GWW,NYS,W.W. Grainger,GWW,0C000009KP,W.W. Grainger Inc,828.81,282256,4.09E+10,3,6,237.93663,189.99837,A,C,64.8629,3,A,42.98926,Yes,1998-01-02,Industrials,IndustrialDistribution,IndustrialDistribution,XLI,XLI,XLI,2.34E+08,GWW,GWW R735QTJ8XC9X,GWW.BenzingaNews R735QTJ8XC9W
SAH R735QTJ8XC9X,SAH R735QTJ8XC9X,SAH,NYS,Sonic Automotive,SAH,0C00000943,Sonic Automotive Inc,55.39,388255,1.85E+09,3,7,47.35173,11.76438,C,C,52.43563,1,C,75.66246,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoAndTruckDealerships,XLY,CARZ,CARZ,2.15E+07,SAH,SAH R735QTJ8XC9X,SAH.BenzingaNews R735QTJ8XC9W
GVA R735QTJ8XC9X,GVA R735QTJ8XC9X,GVA,NYS,Granite Construction,GVA,0C00000B4D,Granite Construction Inc,49.9,390540,2.18E+09,3,8,158.10371,18.51231,C,D,58.88771,3,F,57.65689,Yes,1998-01-02,Industrials,Construction,EngineeringAndConstruction,XLI,PKB,PKB,1.95E+07,GVA,GVA R735QTJ8XC9X,GVA.BenzingaNews R735QTJ8XC9W
GTY R735QTJ8XC9X,GTY R735QTJ8XC9X,GTY,NYS,Getty Realty,GTY,0C000007VE,Getty Realty Corp,29.19,684280,1.52E+09,5,8,124.05107,2.85616,B,C,41.49149,1,C,47.7806,Yes,1998-01-02,RealEstate,REITs,REITRetail,XLRE,VNQ,IYR,2.00E+07,GTY,GTY R735QTJ8XC9X,GTY.BenzingaNews R735QTJ8XC9W
GT R735QTJ8XC9X,GT R735QTJ8XC9X,GT,NAS,Goodyear Tire & Rubber,GT,0C000007XO,Goodyear Tire & Rubber Co,15,5413660,4.14E+09,4,7,78.85404,58.44043,C,C,49.39797,1,F,65.66807,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,8.12E+07,GT,GT R735QTJ8XC9X,GT.BenzingaNews R735QTJ8XC9W
SAM R735QTJ8XC9X,SAM R735QTJ8XC9X,SAM,NYS,Boston Beer Co,SAM,0C000006ZG,Boston Beer Co Inc,355.25,112196,4.21E+09,7,8,196.06928,61.29445,B,B,46.79635,2,D,37.18149,Yes,1998-01-02,ConsumerDefensive,BeveragesAlcoholic,BeveragesBrewers,XLP,PBJ,PBJ,3.99E+07,SAM,SAM R735QTJ8XC9X,SAM.BenzingaNews R735QTJ8XC9W
GSCN R735QTJ8XC9X,GSCN R735QTJ8XC9X,NOVT,NAS,Novanta,NOVT,0C00000B5T,Novanta Inc,166.96,236831,6.02E+09,0,9,240.96452,73.57513,B,C,51.88938,3,C,32.36019,Yes,1998-01-02,Technology,Hardware,ScientificAndTechnicalInstruments,XLK,VGT,XSD,3.95E+07,GSCN,GSCN R735QTJ8XC9X,GSCN.BenzingaNews R735QTJ8XC9W
GSBC R735QTJ8XC9X,GSBC R735QTJ8XC9X,GSBC,NAS,Great Southern Bancorp,GSBC,0C00000B4R,Great Southern Bancorp Inc,60.03,36775,6.90E+08,3,8,102.43663,-50.23146,C,C,47.13914,1,C,58.20143,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,2.21E+06,GSBC,GSBC R735QTJ8XC9X,GSBC.BenzingaNews R735QTJ8XC9W
SANM R735QTJ8XC9X,SANM R735QTJ8XC9X,SANM,NAS,Sanmina,SANM,0C000008WK,Sanmina Corp,53.01,444836,2.92E+09,3,8,103.77873,38.74845,C,C,58.06593,3,C,68.83184,Yes,1998-01-02,Technology,Hardware,ElectronicComponents,XLK,VGT,XSD,2.36E+07,SANM,SANM R735QTJ8XC9X,SANM.BenzingaNews R735QTJ8XC9W
SASR R735QTJ8XC9X,SASR R735QTJ8XC9X,SASR,NAS,Sandy Spring Bancorp,SASR,0C000008WH,Sandy Spring Bancorp Inc,26.58,346423,1.17E+09,3,7,5.7699,-21.95486,C,C,35.37302,1,C,67.78248,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,9.21E+06,SASR,SASR R735QTJ8XC9X,SASR.BenzingaNews R735QTJ8XC9W
SBC R735QTJ8XC9X,SBC R735QTJ8XC9X,T,NYS,AT&T,T,0C00000AGU,AT&T Inc,16.655,47610905,1.18E+11,6,1,-135.78102,254.21395,C,D,13.01218,3,D,98.69679,Yes,1998-01-02,CommunicationServices,TelecommunicationServices,TelecomServices,XLC,XLC,XTL,7.93E+08,SBC,SBC R735QTJ8XC9X,SBC.BenzingaNews R735QTJ8XC9W
SBCFA R735QTJ8XC9X,SBCFA R735QTJ8XC9X,SBCF,NAS,Seacoast Banking,SBCF,0C000008YJ,Seacoast Banking Corp of Florida,29.28,1023890,2.47E+09,3,8,110.06181,18.06365,D,C,46.02134,1,D,55.39974,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,3.00E+07,SBCFA,SBCFA R735QTJ8XC9X,SBCFA.BenzingaNews R735QTJ8XC9W
GRC R735QTJ8XC9X,GRC R735QTJ8XC9X,GRC,NYS,Gorman-Rupp,GRC,0C000007XS,Gorman-Rupp Co,34.96,74738,8.96E+08,3,8,182.9255,-32.3076,B,C,54.50192,3,D,47.78964,Yes,1998-01-02,Industrials,IndustrialProducts,SpecialtyIndustrialMachinery,XLI,XLI,XLI,2.61E+06,GRC,GRC R735QTJ8XC9X,GRC.BenzingaNews R735QTJ8XC9W
GPS R735QTJ8XC9X,GPS R735QTJ8XC9X,GPS,NYS,Gap,GPS,0C000007SZ,Gap Inc,21.3,11702328,7.90E+09,3,8,149.51205,94.97523,C,C,52.25385,1,D,52.92035,Yes,1998-01-02,ConsumerCyclical,RetailCyclical,ApparelRetail,XLY,XRT,XRT,2.49E+08,GPS,GPS R735QTJ8XC9X,GPS.BenzingaNews R735QTJ8XC9W
SBGI R735QTJ8XC9X,SBGI R735QTJ8XC9X,SBGI,NAS,Sinclair,SBGI,0C00000922,Sinclair Inc,13.51,697310,8.26E+08,6,7,-111.33067,-31.72309,D,B,37.57982,3,F,95.84892,Yes,1998-01-02,CommunicationServices,MediaDiversified,Entertainment,XLC,XLC,XLC,9.42E+06,SBGI,SBGI R735QTJ8XC9X,SBGI.BenzingaNews R735QTJ8XC9W
GPI R735QTJ8XC9X,GPI R735QTJ8XC9X,GPI,NYS,Group 1 Automotive,GPI,0C00000B5F,Group 1 Automotive Inc,297.49,250243,4.09E+09,3,7,37.40503,56.91991,C,B,52.7812,1,B,78.20459,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoAndTruckDealerships,XLY,CARZ,CARZ,7.44E+07,GPI,GPI R735QTJ8XC9X,GPI.BenzingaNews R735QTJ8XC9W
GPC R735QTJ8XC9X,GPC R735QTJ8XC9X,GPC,NYS,Genuine Parts,GPC,0C000007UV,Genuine Parts Co,139.87,1241340,1.94E+10,3,5,126.43256,148.33656,B,C,52.96423,1,C,58.75403,Yes,1998-01-02,ConsumerCyclical,RetailCyclical,SpecialtyRetail,XLY,XRT,XRT,1.74E+08,GPC,GPC R735QTJ8XC9X,GPC.BenzingaNews R735QTJ8XC9W
SBR R735QTJ8XC9X,SBR R735QTJ8XC9X,SBR,NYS,Sabine Royalty,SBR,0C000008VM,Sabine Royalty Trust,65.69,102514,9.48E+08,5,7,91.51204,-27.41085,A,B,48.21008,3,B,61.68487,Yes,1998-01-02,Energy,OilAndGas,OilAndGasEAndP,XLE,XLE,XOP,6.73E+06,SBR,SBR R735QTJ8XC9X,SBR.BenzingaNews R735QTJ8XC9W
HA R735QTJ8XC9X,HA R735QTJ8XC9X,HA,NAS,Hawaiian Holdings,HA,0C00000B81,Hawaiian Holdings Inc,13.62,2266647,6.99E+08,3,7,36.60014,-106.53323,D,D,40.3497,3,F,65.95084,Yes,1998-01-02,Industrials,Transportation,Airlines,XLI,IYT,JETS,3.09E+07,HA,HA R735QTJ8XC9X,HA.BenzingaNews R735QTJ8XC9W
HAE R735QTJ8XC9X,HAE R735QTJ8XC9X,HAE,NYS,Haemonetics,HAE,0C00000B6J,Haemonetics Corp,88.76,309476,4.53E+09,2,9,223.15308,59.99679,B,C,55.77882,2,C,40.18298,Yes,1998-01-02,Healthcare,MedicalDevicesAndInstruments,MedicalInstrumentsAndSupplies,XLV,IHI,IHI,2.75E+07,HAE,HAE R735QTJ8XC9X,HAE.BenzingaNews R735QTJ8XC9W
HIBB R735QTJ8XC9X,HIBB R735QTJ8XC9X,HIBB,NAS,Hibbett,HIBB,0C00000BA9,Hibbett Inc,69.75,325426,8.15E+08,3,7,60.19378,-36.08192,C,B,55.71932,1,A,76.11021,Yes,1998-01-02,ConsumerCyclical,RetailCyclical,ApparelRetail,XLY,XRT,XRT,2.27E+07,HIBB,HIBB R735QTJ8XC9X,HIBB.BenzingaNews R735QTJ8XC9W
RUSH R735QTJ8XC9X,RUSH R735QTJ8XC9X,RUSHB,NAS,Rush Enterprises,RUSHA,0C000008V7,Rush Enterprises Inc,47.17,49581,3.42E+09,3,8,138.81582,45.91034,B,C,60.83746,1,C,63.86604,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,AutoAndTruckDealerships,XLY,CARZ,CARZ,2.34E+06,RUSH,RUSH R735QTJ8XC9X,RUSH.BenzingaNews R735QTJ8XC9W
HELE R735QTJ8XC9X,HELE R735QTJ8XC9X,HELE,NAS,Helen Of Troy,HELE,0C00000B9A,Helen Of Troy Ltd,123.89,553603,2.79E+09,3,8,114.69021,30.86051,C,C,45.20162,2,D,53.55792,Yes,1998-01-02,ConsumerDefensive,ConsumerPackagedGoods,HouseholdAndPersonalProducts,XLP,KXI,XLP,6.86E+07,HELE,HELE R735QTJ8XC9X,HELE.BenzingaNews R735QTJ8XC9W
HEI R735QTJ8XC9X,HEI R735QTJ8XC9X,HEI,NYS,Heico,HEI.A,0C00000B97,Heico Corp,183.01,361797,2.19E+10,3,6,251.25951,153.69981,A,C,57.63688,3,D,32.45792,Yes,1998-01-02,Industrials,AerospaceAndDefense,AerospaceAndDefense,XLI,ITA,ITA,6.62E+07,HEI,HEI R735QTJ8XC9X,HEI.BenzingaNews R735QTJ8XC9W
RVT R735QTJ8XC9X,RVT R735QTJ8XC9X,RVT,NYS,Royce Value Trust,RVT,0C00000PGF,Royce Value Trust Inc,14.16,442347,1.57E+09,6,0,NaN,NaN,None,None,NaN,1,D,NaN,Yes,1998-01-02,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,6.26E+06,RVT,RVT R735QTJ8XC9X,RVT.BenzingaNews R735QTJ8XC9W
HE R735QTJ8XC9X,HE R735QTJ8XC9X,HE,NYS,Hawaiian Electric Indus,HE,0C00000B80,Hawaiian Electric Industries Inc,14.04,2898671,1.56E+09,2,7,-90.4646,-3.45428,D,C,42.57382,2,C,96.235,Yes,1998-01-02,Utilities,UtilitiesRegulated,UtilitiesRegulatedElectric,XLU,XLU,XLU,4.07E+07,HE,HE R735QTJ8XC9X,HE.BenzingaNews R735QTJ8XC9W
HDSN R735QTJ8XC9X,HDSN R735QTJ8XC9X,HDSN,NAS,Hudson Technologies,HDSN,0C00000BCE,Hudson Technologies Inc,13.11,447331,5.87E+08,3,8,183.65801,-56.06556,B,B,63.43657,1,B,56.56252,Yes,1998-01-02,BasicMaterials,Chemicals,SpecialtyChemicals,XLB,XLB,XLB,5.86E+06,HDSN,HDSN R735QTJ8XC9X,HDSN.BenzingaNews R735QTJ8XC9W
HDI R735QTJ8XC9X,HDI R735QTJ8XC9X,HOG,NYS,Harley-Davidson,HOG,0C00000B79,Harley-Davidson Inc,35.64,2675664,4.94E+09,3,7,35.74089,61.24162,C,C,48.40597,1,C,74.19686,Yes,1998-01-02,ConsumerCyclical,VehiclesAndParts,RecreationalVehicles,XLY,CARZ,CARZ,9.54E+07,HDI,HDI R735QTJ8XC9X,HDI.BenzingaNews R735QTJ8XC9W
HD R735QTJ8XC9X,HD R735QTJ8XC9X,HD,NYS,Home Depot,HD,0C00000BB5,The Home Depot Inc,351.81,7124044,3.52E+11,3,2,138.60902,310.84752,A,B,42.01765,1,A,53.71238,Yes,1998-01-02,ConsumerCyclical,RetailCyclical,HomeImprovementRetail,XLY,XRT,XHB,2.51E+09,HD,HD R735QTJ8XC9X,HD.BenzingaNews R735QTJ8XC9W
SBUX R735QTJ8XC9X,SBUX R735QTJ8XC9X,SBUX,NAS,Starbucks,SBUX,0C00000CD6,Starbucks Corp,97.84,9256170,1.10E+11,3,3,203.44181,252.6786,A,C,57.43745,1,A,51.64988,Yes,1998-01-02,ConsumerCyclical,Restaurants,Restaurants,XLY,XLY,XLY,9.06E+08,SBUX,SBUX R735QTJ8XC9X,SBUX.BenzingaNews R735QTJ8XC9W
RWTI R735QTJ8XC9X,RWTI R735QTJ8XC9X,RWT,NYS,Redwood Trust,RWT,0C000008QQ,Redwood Trust Inc,7.617129,10202848,9.04E+08,4,7,-9.63084,-31.44272,C,C,29.1567,1,F,64.96715,Yes,1998-01-02,RealEstate,REITs,REITMortgage,XLRE,VNQ,MORT,7.77E+07,RWTI,RWTI R735QTJ8XC9X,RWTI.BenzingaNews R735QTJ8XC9W
HCP R735QTJ8XC9X,HCP R735QTJ8XC9X,HCP,NAS,HashiCorp,HCP,0C0000CAQ1,HashiCorp Inc,23.08,4444987,4.49E+09,4,9,303.1026,61.61973,C,A,63.12004,3,None,29.86873,Yes,1998-01-02,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,1.03E+08,HCP,HCP R735QTJ8XC9X,HCP.BenzingaNews R735QTJ8XC9W
HCN R735QTJ8XC9X,HCN R735QTJ8XC9X,WELL,NYS,Welltower,WELL,0C00000B8D,Welltower Inc,91.87,5063452,5.02E+10,5,2,171.54394,203.76101,B,C,36.6901,1,D,39.50386,Yes,1998-01-02,RealEstate,REITs,REITHealthcareFacilities,XLRE,VNQ,IYR,4.65E+08,HCN,HCN R735QTJ8XC9X,HCN.BenzingaNews R735QTJ8XC9W
RY R735QTJ8XC9X,RY R735QTJ8XC9X,RY,TSE,Royal Bank of Canada,RY,0C000008UN,Royal Bank of Canada,97.61,1148199,1.38E+11,2,2,100.79056,301.36953,A,C,48.74205,1,C,56.30119,Yes,1998-01-02,FinancialServices,Banks,BanksDiversified,XLF,KBE,KBE,1.12E+08,RY,RY R735QTJ8XC9X,RY.BenzingaNews R735QTJ8XC9W
RYN R735QTJ8XC9X,RYN R735QTJ8XC9X,RYN,NYS,Rayonier,RYN,0C000008Q4,Rayonier Inc,34.09,713686,4.93E+09,5,8,138.03982,66.61373,B,C,33.88247,1,C,37.08241,Yes,1998-01-02,RealEstate,REITs,REITSpecialty,XLRE,VNQ,IYR,2.43E+07,RYN,RYN R735QTJ8XC9X,RYN.BenzingaNews R735QTJ8XC9W
HBHC R735QTJ8XC9X,HBHC R735QTJ8XC9X,HWC,NAS,Hancock Whitney,HWC,0C00000B6V,Hancock Whitney Corp,47.7,1435108,4.07E+09,3,7,68.04257,51.43459,C,C,44.0754,1,C,62.73302,Yes,1998-01-02,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,6.85E+07,HBHC,HBHC R735QTJ8XC9X,HBHC.BenzingaNews R735QTJ8XC9W
