cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return
0000794170,TOL,TOL,TOLL BROTHERS INC,889478103,BBG000BVHBM1,BBG001S5WT15,NYS,"['LEN', 'DHI', 'KBH', 'MTH', 'NVR', 'TPH', 'BZH', 'DFH', 'TMHC', 'CCS']",ConsumerCyclical,ResidentialConstruction,1531,OPERATIVE BUILDERS,XLY,ITB,12953539500.0,4800.0,104170000.0,1986-07-08,0.5364583333333334,192.0,125.0,1.1219748283261801,7.341515,-10.139659
0000909832,COST,COST,COSTCO WHOLESALE CORP,22160K105 22160Q102 74143W102,BBG000F6H8W8,BBG001S9KRQ7,NAS,"['WMT', 'AMZN', 'TGT', 'CASY', 'BURL', 'ROST', 'LULU', 'ULTA', 'HD', 'AAPL']",ConsumerDefensive,DiscountStores,5331,RETAIL-VARIETY STORES,XLP,XRT,463346079494.69995,333000.0,443900000.0,1985-11-27,0.5661641541038526,597.0,393.0,0.5268121637168142,3.2544320000000004,-4.937443
0000711404,COO,COO,COOPER COMPANIES INC,216648402 216648501,BBG000BG3445,BBG001S5Q1H6,NAS,"['SYK', 'ALC']",Healthcare,MedicalInstrumentsAndSupplies,3851,OPHTHALMIC GOODS,XLV,IHI,18634989772.71,15000.0,199160000.0,1983-12-06,0.5075757575757576,132.0,91.0,1.1030085568181818,4.827509,-3.974019
0000096943,TFX,TFX,TELEFLEX INC,879369106,BBG000BV59Y6,BBG001S5WNP2,NYS,[],Healthcare,MedicalInstrumentsAndSupplies,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,7946522887.4,14500.0,46440000.0,1994-04-28,0.4759036144578313,166.0,133.0,1.104790319047619,4.228674,-6.732395
0000703351,EAT,EAT,BRINKER INTERNATIONAL INC,109641100,BBG000BK28N7,BBG001S5RFV8,NYS,"['WING', 'ARCO', 'SHAK', 'LOCO', 'TXRH', 'YUMC', 'PLAY', 'CAKE', 'TXRH', 'DRI']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,XLY,7640643815.42,68852.0,44410000.0,1989-07-28,0.6358974358974359,195.0,134.0,2.189099706349206,21.396743,-15.275699000000001
0000093751,STT,STT,STATE STREET CORP,857477103 857473102 857477202,BBG000BKFBD7,BBG001S5RLD5,NYS,"['BK', 'NTRS', 'BAC', 'PNC', 'FITB', 'PRU', 'HBAN', 'AMP', 'PFG', 'RF']",FinancialServices,AssetManagement,6022,STATE COMMERCIAL BANKS,XLF,IAI,28714935986.88,52568.0,288770000.0,1995-02-14,0.55,200.0,138.0,1.0454333722627738,4.487088999999999,-12.036704
0000067215,DY,DY,DYCOM INDUSTRIES INC,267475101,BBG000C4SKT1,BBG001S6MGW8,NYS,"['MTZ', 'STRL', 'PRIM', 'GVA']",Industrials,EngineeringAndConstruction,1623,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",XLI,PKB,5794478830.6,15611.0,29090000.0,1990-09-24,0.723404255319149,94.0,60.0,3.855729615384615,18.928283999999998,-16.234691
0001326160,DUK,DUK,DUKE ENERGY CORP,26441C204 26441C105 264399106 264399585,BBG000BHGDH5,BBG001S5QNR7,NYS,"['DTE', 'D', 'LNT', 'AEP', 'CMS', 'ED', 'CNP', 'WEC', 'NEE', 'LNT']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,XLU,88827751750.95,27037.0,772480000.0,1964-06-16,0.4845814977973568,227.0,150.0,0.643416802768166,2.8283650000000002,-6.116587999999999
0000936340,DTE,DTE,DTE ENERGY CO,233331107 233331115 250847100,BBG000BB29X4,BBG001S5QN88,NYS,"['AEP', 'CMS', 'PNW', 'LNT', 'CMS', 'LNT', 'WEC', 'DUK', 'AEE', 'EVRG']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,XLU,25411241902.2,9950.0,207100000.0,1949-11-16,0.5935828877005348,187.0,125.0,0.7025651169354838,4.866537999999999,-7.5050229999999996
0000093556,SWK,SWK,STANLEY BLACK & DECKER INC,854502101 854616109,BBG000BTQR96,BBG001S5WHT1,NYS,"['FBIN', 'MAS', 'PNR', 'ITW', 'ITT', 'UFPI', 'MHK', 'ALLE', 'GGG', 'POOL']",Industrials,ToolsAndAccessories,3420,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",XLI,XLI,13329008546.039999,50500.0,154160000.0,1966-06-15,0.5445544554455446,202.0,135.0,1.3411117719999999,7.989020999999999,-11.439982
0000031462,ECL,ECL,ECOLAB INC,278865100,BBG000BHKYH4,BBG001S5QRB5,NYS,"['CRS', 'ATI', 'DVA', 'ALGN', 'HWKN', 'DNN', 'IOSP', 'PPG', 'BLK', 'XYL']",BasicMaterials,SpecialtyChemicals,2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",XLB,XLB,70054233525.8,48000.0,283160000.0,1986-12-10,0.5154639175257731,194.0,172.0,0.8472175511811023,7.100479,-6.992461
0000915389,EMN,EMN,EASTMAN CHEMICAL CO,277432100,BBG000BLW530,BBG001S7JNP3,NYS,"['CE', 'LYB', 'DOW', 'LYB', 'WLK', 'AVNT', 'CE', 'HUN', 'FUL', 'CBT']",BasicMaterials,SpecialtyChemicals,2821,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",XLB,XLB,11668143113.22,14000.0,117600000.0,1994-01-01,0.536723163841808,177.0,122.0,1.1639370228310504,7.186910999999999,-5.077472
0001517396,SSYS,SSYS,STRATASYS LTD,M85548101 862685104,,,NAS,"['DDD', 'DM', 'DDD']",Technology,ComputerHardware,,,XLK,VGT,870183150.0,1980.0,70440000.0,1994-10-28,0.5392156862745098,102.0,60.0,2.844318125,14.168076,-11.328023
0000718937,STAA,STAA,STAAR SURGICAL CO,852312305,BBG000C4QB95,BBG001S6MC39,NAS,[],Healthcare,MedicalInstrumentsAndSupplies,3851,OPHTHALMIC GOODS,XLV,IHI,1081605456.25,1115.0,49280000.0,1983-07-07,0.52,100.0,79.0,3.1846209826086955,28.306879000000002,-13.403488999999999
0001001250,EL,EL,ESTEE LAUDER COMPANIES INC,518439104,BBG000FKJRC5,BBG001S8L5H6,NYS,"['COTY', 'IPAR', 'HELE', 'ELF']",ConsumerDefensive,HouseholdAndPersonalProducts,2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",XLP,XLP,23392295388.350002,62000.0,234170000.0,1995-11-17,0.5810473815461347,401.0,301.0,1.0724341108742004,9.707009999999999,-12.707291999999999
0000827052,EIX,EIX,EDISON INTERNATIONAL,281020107 783882103,BBG000D7RKJ5,BBG001S7MY75,NYS,"['DTE', 'SRE', 'OGE', 'PEG', 'PPL', 'LNT', 'CMS', 'DUK', 'EVRG', 'DTE']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,XLU,19392356974.210003,14375.0,387150000.0,1988-07-01,0.5398773006134969,163.0,108.0,0.8367179855072463,5.456691,-4.200084
0000033185,EFX,EFX,EQUIFAX INC,294429105,BBG000BHPL78,BBG001S5QSK3,NYS,"['TRU', 'IQV', 'RHI', 'CCRN', 'WM', 'OMC', 'CRAI', 'FI', 'IT', 'APTV']",Industrials,ConsultingServices,7320,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",XLI,IYC,30690216046.8,14900.0,123610000.0,1971-05-11,0.5673758865248227,282.0,167.0,1.0397376411042945,9.7813,-14.580097
0001029199,EEFT,EEFT,EURONET WORLDWIDE INC,298736109,BBG000BMNBY1,BBG001S9DW39,NAS,['VIRT'],Technology,SoftwareInfrastructure,6099,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",XLK,IGV,4260489477.4,10000.0,43930000.0,1997-03-07,0.4642857142857143,84.0,70.0,1.645317528846154,10.925305,-13.900132
0001022671,STLD,STLD,STEEL DYNAMICS INC,858119100,BBG000HGYNZ9,BBG001S98JK5,NAS,"['NUE', 'ZEUS', 'LIN', 'CMC', 'PPG', 'X', 'NTR', 'MT', 'AEM', 'NUE']",BasicMaterials,Steel,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",XLB,SLX,19290963316.45,12600.0,152250000.0,1996-11-22,0.6241610738255033,149.0,89.0,1.4131600887573963,8.614578000000002,-10.059498000000001
0001047862,ED,ED,CONSOLIDATED EDISON INC,209115104 209111103,BBG000BHLYS1,BBG001S5QRL4,NYS,"['CNP', 'ATO', 'WEC', 'CMS', 'DUK', 'LNT', 'AEE', 'SO', 'AEP', 'EVRG']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,XLU,33287718171.92,14592.0,353460000.0,1948-06-21,0.5470588235294118,170.0,127.0,0.6760286344537815,4.477843,-3.23233
0000874766,HIG,HIG,HARTFORD FINANCIAL SERVICES GROUP INC,416515104 45068H106,BBG000G0Z878,BBG001S8PXF3,NYS,"['AIG', 'AIZ', 'MET', 'ORI', 'CNO', 'MTG', 'PRU', 'L', 'AIG', 'MET']",FinancialServices,InsurancePropertyAndCasualty,6331,"FIRE, MARINE & CASUALTY INSURANCE",XLF,KIE,32648352000.0,18700.0,289890000.0,1995-12-15,0.49038461538461536,104.0,79.0,1.038851231884058,11.042413,-7.159139000000001
0000940944,DRI,DRI,DARDEN RESTAURANTS INC,237194105,BBG000BBNYF6,BBG001S5QM08,NYS,"['PLAY', 'ARCO', 'FDX', 'EAT', 'TXRH', 'BLMN', 'EAT', 'DIN', 'BJRI', 'CAKE']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,XLY,23103689134.92,187384.0,117150000.0,1995-05-15,0.47005988023952094,334.0,197.0,1.06781345971564,18.053573999999998,-7.209389
0000910521,DECK,DECK,DECKERS OUTDOOR CORP,243537107,BBG000BKXYX5,BBG001S7GXB9,NYS,"['RL', 'CROX', 'LULU', 'SMCI', 'SHOO', 'OXM', 'WWW', 'CROX']",ConsumerCyclical,FootwearAndAccessories,3021,RUBBER & PLASTICS FOOTWEAR,XLY,XRT,25534397025.36,4800.0,151770000.0,1993-10-21,0.6,185.0,100.0,1.9347415666666667,16.354889,-6.4954410000000005
0000315189,DE,DE,DEERE & CO,244199105,BBG000BH1NH9,BBG001S5QFF7,NYS,"['AGCO', 'IR', 'ALG', 'FL', 'AOS', 'TWI', 'CAT', 'AIT', 'LECO', 'XYL']",Industrials,FarmAndHeavyConstructionMachinery,3523,FARM MACHINERY & EQUIPMENT,XLI,XLI,126806578574.40001,75800.0,272350000.0,1958-08-04,0.5475113122171946,442.0,315.0,0.8483614675572518,6.205005,-6.628232000000001
0000842023,TECH,TECH,BIO-TECHNE CORP,09073M104 878377100,BBG000C15114,BBG001S66C28,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,11510364199.23,3100.0,158890000.0,1992-12-09,0.528,125.0,64.0,1.5104749054054056,9.657158,-5.65782
0000916540,DAR,DAR,DARLING INGREDIENTS INC,237266101,BBG000BN8ZK8,BBG001SB7RP8,NYS,"['MED', 'NOMD']",ConsumerDefensive,PackagedFoods,2070,FATS & OILS,XLP,PBJ,6322167897.75,15800.0,159050000.0,1994-09-30,0.6206896551724138,116.0,91.0,1.6479601870967742,9.663868,-7.3567599999999995
0000715957,D,D,DOMINION ENERGY INC,25746U109 257470104,BBG000BGVW60,BBG001S5QCP3,NYS,"['ENB', 'LNT', 'WEC', 'DUK', 'LNT', 'CMS', 'ED', 'AEE', 'SO', 'ES']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,XLU,44245296329.04,,751890000.0,1983-05-20,0.5144230769230769,208.0,155.0,0.7775282451361868,3.689871,-4.1312549999999995
0000097210,TER,TER,TERADYNE INC,880770102,BBG000BV4DR6,BBG001S5WMZ3,NAS,"['AMAT', 'LRCX', 'KLAC', 'MKSI', 'NXPI', 'MCHP', 'ENTG', 'ADI', 'UCTT', 'ACLS']",Technology,SemiconductorEquipmentAndMaterials,3825,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,XLK,SMH,18440803342.260002,6500.0,162860000.0,1979-05-15,0.5061728395061729,162.0,96.0,1.5363813437500002,7.589441,-13.046278
0000097216,TEX,TEX,TEREX CORP,880779103,BBG000C7B436,BBG001S6PZQ0,NYS,"['HEES', 'OSK', 'URI', 'MTW', 'TKR', 'KMT', 'CAT', 'ITT', 'PH', 'HRI']",Industrials,FarmAndHeavyConstructionMachinery,3537,"INDUSTRIAL TRUCKS, TRACTORS, TRAILORS & STACKERS",XLI,XLI,2989300000.0,10200.0,66800000.0,1991-03-19,0.6028368794326241,141.0,89.0,1.7732241511627906,5.27106,-9.922366
0000310764,SYK,SYK,STRYKER CORP,863667101,BBG000DN7P92,BBG001S8FR03,NYS,"['CAH', 'DVA', 'COR', 'ZBH', 'MDT', 'BSX', 'ISRG', 'ZBH', 'MDT', 'COO']",Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,149207853552.19998,52000.0,381220000.0,1988-02-01,0.5787401574803149,254.0,189.0,0.8035192333333334,4.555685,-7.911112
0000029905,DOV,DOV,DOVER CORP,260003108,BBG000BHB3M6,BBG001S5QL46,NYS,"['AIT', 'KAI', 'PNR', 'ITT', 'ITW', 'PH', 'IR', 'PNR', 'IEX', 'DCI']",Industrials,SpecialtyIndustrialMachinery,3530,"CONSTRUCTION, MINING & MATERIALS HANDLING MACHINERY & EQUIP",XLI,XLI,27786860793.64,25000.0,137190000.0,1956-12-03,0.6057692307692307,208.0,137.0,0.9783600632411067,5.163616,-18.536402
0000096021,SYY,SYY,SYSCO CORP,871829107,BBG000BTVJ25,BBG001S5WJS8,NYS,"['MED', 'PPC', 'UNFI', 'INGR', 'CHEF', 'LW', 'FLO', 'IPAR', 'USFD', 'PFGC']",ConsumerDefensive,FoodDistribution,5140,WHOLESALE-GROCERIES & RELATED PRODUCTS,XLP,RTH,34794012281.28,76000.0,489230000.0,1981-01-20,0.535483870967742,155.0,124.0,1.0923526985645933,16.056868,-6.856995
0000935703,DLTR,DLTR,DOLLAR TREE INC,256746108 256747106,BBG000BSC0K9,BBG001S6ZGL6,NAS,"['COST', 'DG', 'ULTA', 'DKS', 'KR', 'ARCO', 'BURL', 'ANF', 'ROST', 'WMT']",ConsumerDefensive,DiscountStores,5331,RETAIL-VARIETY STORES,XLP,XRT,15624707437.08,211826.0,215040000.0,1995-03-06,0.598159509202454,326.0,224.0,1.3037949824561403,9.47692,-13.583611
0001744489,DIS,DIS,WALT DISNEY CO,254687106,BBG000BH4R78,BBG001S5QHF3,NYS,"['NFLX', 'WBD', 'AMZN', 'CMCSA', 'PARA', 'AAPL', 'GOOGL', 'GOOG', 'T', 'ROKU']",CommunicationServices,Entertainment,7990,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,XLC,XLC,200411473573.9,233000.0,1807790000.0,1962-01-02,0.4981549815498155,1355.0,875.0,0.6957675792720542,9.640977999999999,-9.6033
0000313616,DHR,DHR,DANAHER CORP,235851102 235851110,BBG000BH3JF8,BBG001S5QGT0,NYS,"['CSL', 'TMO', 'GFF', 'CR', 'TMO', 'PKI', 'A', 'MTD', 'RGEN', 'BIO']",Healthcare,DiagnosticsAndResearch,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",XLV,IHI,148681116000.0,63000.0,722280000.0,1986-11-03,0.47126436781609193,261.0,191.0,1.0225257987220449,6.543077,-6.396727
0000882184,DHI,DHI,HORTON D R INC,23331A109,BBG000DQTXY6,BBG001S8M692,NYS,"['NVR', 'LEN', 'MTH', 'TOL', 'PHM', 'URI', 'LEN', 'LEN.B', 'PHM', 'TOL']",ConsumerCyclical,ResidentialConstruction,1531,OPERATIVE BUILDERS,XLY,ITB,40650800694.0,14766.0,315120000.0,1992-06-12,0.5466666666666666,300.0,206.0,1.0047437699115045,9.066993,-6.523997
0001022079,DGX,DGX,QUEST DIAGNOSTICS INC,74834L100,BBG000BN84F3,BBG001S9GX43,NYS,"['AMN', 'MEDP', 'HSIC', 'LH']",Healthcare,DiagnosticsAndResearch,8071,SERVICES-MEDICAL LABORATORIES,XLV,IHI,17990453037.84,48000.0,111620000.0,1996-12-17,0.555,200.0,102.0,1.1188716762295081,6.858445,-6.925882
0000066740,MMM,MMM,3M CO,88579Y101 604059105,BBG000BP52R2,BBG001S5T7X2,NYS,"['CSL', 'GFF', 'ITT', 'HON', 'DHR', 'MO', 'VZ']",Industrials,Conglomerates,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLI,IYJ,81364423000.0,61500.0,542900000.0,1946-01-14,0.553133514986376,367.0,262.0,0.7358015510204081,5.93012,-6.3375900000000005
0000062709,MMC,MMC,MARSH & MCLENNAN COMPANIES INC,571748102,BBG000BP4MH0,BBG001S5T7M4,NYS,"['BRO', 'AJG', 'AON', 'RYAN', 'WTW', 'ERIE', 'AJG', 'BRO', 'AON', 'WTW']",FinancialServices,InsuranceBrokers,6411,"INSURANCE AGENTS, BROKERS & SERVICE",XLF,KIE,111681036149.40001,85000.0,491120000.0,1969-06-04,0.5873015873015873,189.0,139.0,0.6706110681818181,4.324911,-3.952885
0000916076,MLM,MLM,MARTIN MARIETTA MATERIALS INC,573284106,BBG000BGYMH7,BBG001S7QC51,NYS,"['EXP', 'SUM', 'DY', 'AWI', 'VMC', 'EXP', 'SUM', 'CRH', 'ITT', 'IR']",BasicMaterials,BuildingMaterials,1400,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),XLB,ITB,32918185500.2,9400.0,61120000.0,1994-02-16,0.5792682926829268,164.0,125.0,1.0028335665024632,5.419066,-5.755807
0000788784,PEG,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,744573106,BBG000BQZMH4,BBG001S5V3C1,NYS,"['AEP', 'ED', 'DTE', 'AEE', 'NI', 'CMS', 'LNT', 'OGE', 'EVRG', 'WEC']",Utilities,UtilitiesRegulatedElectric,4931,ELECTRIC & OTHER SERVICES COMBINED,XLU,XLU,41671574212.44,25086.0,498230000.0,1986-05-01,0.6122448979591837,147.0,116.0,0.714073701923077,3.7429520000000003,-5.273964
0000769520,MIDD,MIDD,MIDDLEBY CORP,596278101,BBG000DQN9R3,BBG001S8N9X8,NAS,"['ITT', 'DOV', 'ITW', 'PNR', 'BC', 'TROW', 'TKR', 'SBNY', 'DCI', 'IVZ']",Industrials,SpecialtyIndustrialMachinery,3580,REFRIGERATION & SERVICE INDUSTRY MACHINERY,XLI,XLI,8868877959.460001,10722.0,53790000.0,1992-03-17,0.5176470588235295,85.0,62.0,1.4837030347826086,12.493424999999998,-14.007934
0001013857,PEGA,PEGA,PEGASYSTEMS INC,705573103,BBG000H1RYG7,BBG001S93CK5,NAS,['ANET'],Technology,SoftwareApplication,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLK,IGV,9044454129.76,5406.0,85750000.0,1996-07-19,0.5483870967741935,124.0,97.0,2.01537024822695,6.954536,-15.569275000000001
0000851968,MHK,MHK,MOHAWK INDUSTRIES INC,608190104,BBG000FLZN98,BBG001SBGSZ5,NYS,"['FBIN', 'MAS', 'TOL', 'OC', 'PHM', 'BC', 'MHO', 'BLD', 'UFPI', 'TMHC']",ConsumerCyclical,Furnishings,2273,CARPETS & RUGS,XLY,XHB,7595381697.12,43300.0,63120000.0,1992-04-01,0.6377952755905512,127.0,73.0,1.5855632721518989,9.881079999999999,-8.004553
0000891024,PDCO,PDCO,PATTERSON COMPANIES INC,703395103 703412106,BBG000BQY289,BBG001S5V2S6,NAS,"['AMN', 'WST', 'HQY', 'ITGR', 'MMSI']",Healthcare,MedicalDistribution,5047,"WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES",XLV,IHI,2720560000.0,7600.0,87760000.0,1992-11-04,0.6973684210526315,76.0,51.0,2.472656859813084,12.18,-14.910588
0001003078,MSM,MSM,MSC INDUSTRIAL DIRECT CO INC,553530106,BBG000BCLYL9,BBG001S5TD87,NYS,"['FAST', 'LECO', 'GWW', 'AIT', 'ITW', 'DOV', 'DCI', 'ITT', 'GGG', 'KMT']",Industrials,IndustrialDistribution,5084,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,XLI,XLI,4481019729.48,7423.0,55860000.0,1995-12-15,0.5742574257425742,101.0,56.0,1.1884465,2.950416,-8.298540000000001
0000075362,PCAR,PCAR,PACCAR INC,693718108,BBG000BQVTF5,BBG001S5V1S8,NAS,"['TSLA', 'GM', 'OSK', 'CMI', 'ALSN', 'ITT']",Industrials,FarmAndHeavyConstructionMachinery,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,XLI,XLI,55569900184.92,32400.0,524150000.0,1986-07-09,0.5848214285714286,224.0,138.0,0.8530657846715328,5.6758560000000005,-5.380211
0000077476,PEP,PEP,PEPSICO INC,713448108,BBG000DH7JK6,BBG001S695T1,NAS,"['MNST', 'KO', 'KDP', 'TSLA', 'STZ', 'TAP', 'PG', 'SAM', 'CELH', 'GOOGL']",ConsumerDefensive,BeveragesNonAlcoholic,2080,BEVERAGES,XLP,PBJ,198362173234.50003,318000.0,1371990000.0,1919-12-18,0.5051546391752577,291.0,189.0,0.6515788104956268,3.383869,-7.310721
0000063276,MAT,MAT,MATTEL INC,577081102,BBG000BNNYW1,BBG001S5SZF1,NAS,"['JAKK', 'HAS', 'TTWO', 'HAS']",ConsumerCyclical,Leisure,3942,DOLLS & STUFFED TOYS,XLY,PEJ,7235738923.92,33000.0,339900000.0,1968-06-03,0.49142857142857144,175.0,90.0,1.691252788944724,9.786194,-14.280498
0000062996,MAS,MAS,MASCO CORP,574599106 574599114,BBG000BNNKG9,BBG001S5SZ70,NYS,"['OC', 'AWI', 'OTIS', 'URI', 'BLD', 'FBIN', 'OC', 'BLD', 'PHM', 'TMHC']",Industrials,BuildingProductsAndEquipment,3430,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES",XLI,XHB,16666601984.25,18000.0,215750000.0,1969-05-05,0.5522388059701493,134.0,93.0,1.2565116455696204,7.62877,-6.894634
0000931015,PII,PII,POLARIS INC,731068102,BBG000D5S4M0,BBG001S7HWZ4,NYS,"['BC', 'THO', 'MBUU', 'WGO', 'LCII', 'FBIN', 'DOOO', 'HOG', 'MCFT', 'CWH']",ConsumerCyclical,RecreationalVehicles,3790,MISCELLANEOUS TRANSPORTATION EQUIPMENT,XLY,CARZ,2475086269.04,18500.0,55770000.0,1995-02-24,0.5539568345323741,139.0,98.0,1.5845492203389828,8.411329,-9.033837
0000871763,MAN,MAN,MANPOWERGROUP INC,56418H100,BBG000BNMHS4,BBG001S5SYW5,NYS,"['EFX', 'OMC', 'RHI', 'CCRN', 'G', 'IPG', 'RHI', 'KFY', 'ASGN', 'ITT']",Industrials,StaffingAndEmploymentServices,7363,SERVICES-HELP SUPPLY SERVICES,XLI,XLY,2677719509.15,27900.0,46940000.0,1988-05-03,0.6666666666666666,96.0,63.0,1.6603215641025642,6.950775,-7.641027
0000912595,MAA,MAA,MID AMERICA APARTMENT COMMUNITIES INC,59522J103,BBG000BLMY92,BBG001S7HZ69,NYS,"['ESS', 'O', 'PLD', 'VICI', 'CPT', 'ARE', 'CPT', 'UDR', 'AVB', 'EQR']",RealEstate,REITResidential,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,IYR,18969112400.489998,2427.0,116880000.0,1994-01-28,0.5643564356435643,101.0,88.0,0.676883108695652,4.185878,-4.043026
0000092380,LUV,LUV,SOUTHWEST AIRLINES CO,844741108,BBG000BNJHS8,BBG001S5SXC9,NYS,"['AAL', 'UAL', 'ALK', 'DAL', 'JBLU', 'CPA', 'ALGT', 'CHRW', 'LSTR', 'SKYW']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,18552150229.0,74081.0,598460000.0,1977-06-27,0.4835680751173709,426.0,260.0,0.9342780667903525,4.822182,-8.177271
0001041859,PLCE,PLCE,CHILDRENS PLACE INC,168905107,BBG000JK9DK4,BBG001SB8708,NAS,['TPR'],ConsumerCyclical,ApparelRetail,5651,RETAIL-FAMILY CLOTHING STORES,XLY,XRT,128041494.58000001,8360.0,12790000.0,1997-09-19,0.5963302752293578,109.0,61.0,3.3648907022900767,19.797114,-14.614444
0001527166,CG,CG,CARLYLE GROUP INC,14316J108 14309L102,BBG000BH3F20,BBG001S7JM84,NYS,"['CGAU', 'KKR', 'BX', 'TPG', 'ARES', 'TROW', 'APO', 'BLK', 'CSQ', 'BN']",FinancialServices,InsurancePropertyAndCasualty,6282,INVESTMENT ADVICE,XLF,KIE,18774689389.89,2200.0,357680000.0,2012-05-03,0.5577889447236181,199.0,153.0,1.1537760495867768,4.839716999999999,-11.415294000000001
0001037646,MTD,MTD,METTLER TOLEDO INTERNATIONAL INC,592688105,BBG000BZCKH3,BBG001SB87G1,NYS,"['A', 'PKI', 'WAT', 'TMO', 'DHR', 'IQV', 'BRKR', 'BIO']",Healthcare,DiagnosticsAndResearch,3826,LABORATORY ANALYTICAL INSTRUMENTS,XLV,IHI,29073878010.0,17300.0,21100000.0,1997-11-14,0.5360824742268041,97.0,76.0,1.1995024159999998,7.378347,-5.939279
0000078003,PFE,PFE,PFIZER INC,717081103,BBG000BR2B91,BBG001S5V466,NYS,"['MRNA', 'MRK', 'JNJ', 'NVAX', 'ABBV', 'LLY', 'BMY', 'AMGN', 'GILD', 'VTRS']",Healthcare,DrugManufacturersGeneral,2834,PHARMACEUTICAL PREPARATIONS,XLV,PJP,145868323500.9,88000.0,5666990000.0,1951-06-22,0.5081761006289308,795.0,454.0,0.7666839162995595,9.37125,-6.535683
0001613103,MDT,MDT,MEDTRONIC PLC,G5960L103 585055106,,,NYS,"['ISRG', 'SYK', 'NVST', 'TMO', 'DXCM', 'SYK', 'ZBH']",Healthcare,MedicalDevices,3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,XLV,IHI,115418534146.81001,95000.0,1282490000.0,1980-07-28,0.49038461538461536,416.0,221.0,0.6843474262295082,3.965427,-5.45959
0000927653,MCK,MCK,MCKESSON CORP,58155Q103 581557105 58155P501,BBG000DYGNW7,BBG001S8F8P8,NYS,"['AMN', 'HSIC', 'HOLX', 'PDCO', 'BIO', 'HQY', 'ITGR', 'WST', 'MMSI', 'HUM']",Healthcare,MedicalDistribution,5122,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",XLV,IHI,74655668919.44,51000.0,126940000.0,1987-08-03,0.6263157894736842,190.0,127.0,1.130500140909091,4.7077729999999995,-5.184136
0000827054,MCHP,MCHP,MICROCHIP TECHNOLOGY INC,595017104,BBG000BHCP19,BBG001S787B5,NAS,"['ON', 'NXPI', 'MPWR', 'MTSI', 'NXPI', 'ADI', 'TXN', 'ON', 'DIOD', 'STM']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,XSD,27859014332.44,22300.0,536890000.0,1993-03-26,0.575091575091575,273.0,182.0,1.2087975835866263,6.5611820000000005,-6.268197000000001
