accession_8k,ticker,oracle_source,oracle_fy,oracle_q,warm_start,latest_per_ticker,outcome,fy,q,source,correct
0001104659-24-019867,ADC,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-25-011470,ADC,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-25-101229,ADC,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000917251-26-000012,ADC,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000917251-26-000046,ADC,GT,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000006281-23-000029,ADI,GT,2023,Q1,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000006281-23-000151,ADI,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000006281-23-000177,ADI,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0000006281-23-000200,ADI,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000006281-24-000032,ADI,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1_effective_fye_from_prior_10k,true
0000006281-24-000130,ADI,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2_effective_fye_from_prior_10k,true
0000006281-24-000158,ADI,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3_effective_fye_from_prior_10k,true
0000006281-24-000202,ADI,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4_effective_fye_from_prior_10k,true
0000006281-25-000022,ADI,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1_effective_fye_from_prior_10k,true
0000006281-25-000124,ADI,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2_effective_fye_from_prior_10k,true
0000006281-25-000142,ADI,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3_effective_fye_from_prior_10k,true
0000006281-25-000151,ADI,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4_effective_fye_from_prior_10k,true
0000006281-26-000015,ADI,GT,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1_effective_fye_from_prior_10k,true
0000007084-23-000004,ADM,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000007084-23-000014,ADM,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0000007084-23-000024,ADM,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000007084-23-000037,ADM,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-24-011608,ADM,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000007084-24-000015,ADM,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000007084-24-000024,ADM,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000007084-24-000031,ADM,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000007084-25-000005,ADM,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000007084-25-000020,ADM,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000007084-25-000040,ADM,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000007084-25-000049,ADM,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000007084-26-000005,ADM,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001670541-23-000048,ADNT,GT,2023,Q1,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001670541-23-000101,ADNT,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001670541-23-000128,ADNT,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001670541-23-000150,ADNT,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001670541-24-000015,ADNT,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001670541-24-000028,ADNT,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001670541-24-000070,ADNT,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001670541-24-000095,ADNT,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001670541-24-000104,ADNT,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001670541-25-000015,ADNT,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001670541-25-000054,ADNT,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001670541-25-000104,ADNT,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001670541-25-000123,ADNT,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001670541-26-000022,ADNT,GT,2026,Q1,true,true,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000769397-23-000022,ADSK,GT,2023,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000769397-23-000106,ADSK,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000769397-23-000157,ADSK,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000769397-23-000187,ADSK,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000769397-24-000019,ADSK,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001213900-24-049057,ADSK,GT,2025,Q1,true,false,FAIL_CLOSED,,,prior_periodic_projection_long_gap_fail_closed,false
0000769397-24-000147,ADSK,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000769397-24-000175,ADSK,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000769397-25-000013,ADSK,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000769397-25-000067,ADSK,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0000769397-25-000114,ADSK,GT,2026,Q2,true,false,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0000769397-25-000126,ADSK,GT,2026,Q3,true,false,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3,true
0000769397-26-000010,ADSK,GT,2026,Q4,true,true,AUTO_OK,2026,Q4,prior_periodic_projection_q3_to_q4,true
0001002910-23-000051,AEE,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001002910-23-000089,AEE,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001002910-23-000101,AEE,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001002910-23-000111,AEE,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001002910-24-000053,AEE,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001002910-24-000087,AEE,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001002910-24-000098,AEE,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001002910-24-000109,AEE,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001002910-25-000052,AEE,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001002910-25-000095,AEE,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001002910-25-000109,AEE,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001002910-25-000127,AEE,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001002910-26-000005,AEE,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-23-001022,AEIS,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001558370-24-000810,AEIS,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000927003-24-000006,AEIS,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-24-010373,AEIS,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001558370-24-013945,AEIS,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001558370-25-000860,AEIS,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001558370-25-005989,AEIS,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001558370-25-010280,AEIS,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000927003-25-000021,AEIS,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000927003-26-000005,AEIS,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000004904-23-000009,AEP,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000004904-23-000071,AEP,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0000004904-23-000103,AEP,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000004904-23-000119,AEP,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0000004904-24-000019,AEP,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000004904-24-000045,AEP,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000004904-24-000080,AEP,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000004904-24-000099,AEP,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000004904-25-000025,AEP,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000004904-25-000059,AEP,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000004904-25-000139,AEP,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000004904-25-000169,AEP,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000004904-26-000011,AEP,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0000874761-23-000004,AES,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000874761-25-000006,AES,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000874761-25-000071,AES,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000004977-23-000011,AFL,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0000004977-23-000087,AFL,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0000004977-23-000146,AFL,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000004977-23-000172,AFL,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0000004977-24-000006,AFL,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000004977-24-000082,AFL,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000004977-24-000138,AFL,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000004977-24-000164,AFL,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000004977-25-000006,AFL,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000004977-25-000067,AFL,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-25-048906,AFL,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-26-005458,AFL,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001820953-23-000001,AFRM,GT,2023,Q2,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001820953-23-000011,AFRM,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001820953-23-000015,AFRM,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001820953-23-000023,AFRM,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001820953-24-000005,AFRM,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001820953-24-000012,AFRM,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001820953-24-000033,AFRM,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001820953-24-000058,AFRM,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001820953-25-000010,AFRM,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001820953-25-000050,AFRM,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001820953-25-000078,AFRM,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-25-050159,AFRM,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-26-005772,AFRM,GT,2026,Q2,true,true,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0001439222-23-000037,AGIO,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001439222-23-000063,AGIO,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001439222-23-000117,AGIO,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001439222-23-000138,AGIO,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001439222-24-000032,AGIO,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001439222-24-000067,AGIO,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001439222-24-000117,AGIO,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001439222-24-000136,AGIO,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001439222-25-000007,AGIO,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001439222-25-000034,AGIO,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001439222-25-000087,AGIO,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001439222-25-000114,AGIO,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001439222-26-000023,AGIO,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001423689-23-000003,AGNC,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001423689-23-000037,AGNC,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001423689-23-000048,AGNC,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001423689-23-000064,AGNC,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001423689-23-000067,AGNC,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001423689-24-000003,AGNC,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001423689-24-000037,AGNC,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001423689-24-000056,AGNC,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001423689-24-000060,AGNC,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001423689-25-000002,AGNC,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001423689-25-000037,AGNC,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001423689-25-000043,AGNC,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001423689-25-000061,AGNC,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001423689-25-000101,AGNC,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001423689-26-000024,AGNC,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-23-002853,AHCO,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001628280-23-005273,AHCO,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001628280-23-016626,AHCO,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-23-027927,AHCO,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-23-037167,AHCO,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-24-007032,AHCO,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-24-020835,AHCO,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-24-034954,AHCO,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-24-045113,AHCO,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-25-007553,AHCO,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-25-022394,AHCO,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-25-037598,AHCO,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-25-048527,AHCO,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-26-010872,AHCO,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-23-006047,AI,GT,2023,Q3,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001628280-23-017993,AI,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-23-020351,AI,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-23-031546,AI,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-23-040913,AI,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-24-007584,AI,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-24-025609,AI,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-24-039310,AI,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001628280-24-050446,AI,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001628280-25-008139,AI,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001628280-25-028158,AI,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001628280-25-039359,AI,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001577526-25-000021,AI,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001577526-25-000052,AI,GT,2026,Q2,true,false,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0001577526-26-000013,AI,GT,2026,Q3,true,true,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3,true
0001104659-23-022410,AIG,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001104659-23-056045,AIG,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0000005272-23-000029,AIG,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
0000005272-23-000041,AIG,GT,2023,Q3,true,false,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,true
0000005272-24-000017,AIG,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0000005272-24-000047,AIG,GT,2024,Q1,true,false,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,true
0000005272-24-000075,AIG,GT,2024,Q2,true,false,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,true
0000005272-24-000121,AIG,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0000005272-25-000004,AIG,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0000005272-25-000036,AIG,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0000005272-25-000077,AIG,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0000005272-25-000156,AIG,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0000005272-26-000014,AIG,GT,2025,Q4,true,true,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-23-035087,AIR,GT,2023,Q3,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001104659-23-082021,AIR,GT,2023,Q4,true,false,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-23-128211,AIR,GT,2024,Q2,true,false,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,false
0001104659-24-037286,AIR,GT,2024,Q3,true,false,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,true
0001104659-24-080853,AIR,GT,2024,Q4,true,false,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-24-102051,AIR,GT,2025,Q1,true,false,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,true
0001104659-25-001680,AIR,GT,2025,Q2,true,false,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,true
0001104659-25-028807,AIR,GT,2025,Q3,true,false,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,true
0001104659-25-068351,AIR,GT,2025,Q4,true,false,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,true
0001104659-25-092548,AIR,GT,2026,Q1,true,false,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,true
0001104659-26-001328,AIR,GT,2026,Q2,true,false,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,true
0001104659-26-033901,AIR,GT,2026,Q3,true,true,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3,true
0001193125-23-016262,AJG,GT,2022,Q4,false,false,FAIL_CLOSED,,,prior_periodic_projection_no_prior,false
0001193125-23-122244,AJG,GT,2023,Q1,true,false,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,true
0001193125-23-196121,AJG,GT,2023,Q2,true,false,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,true
