ticker,accession,formType,filedAt,in_secapi,in_edgar,in_neo4j,gap_type
AME,0001037868-26-000016,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
AMG,0001193125-26-076911,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
AMG,0001628280-26-007464,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
AMG,0001193125-26-047590,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
AMG,0001628280-25-047923,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
AMG,0001193125-24-259866,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
AMG,0001628280-26-008665,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
AMG,0001628280-25-050206,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
AMGN,0001193125-26-059490,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
AMGN,0001193125-26-030518,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
AMGN,0000318154-25-000070,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
AMGN,0000318154-24-000033,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
AMGN,0000318154-26-000010,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
AMGN,0000318154-25-000072,10-Q,2025-11-04,YES,YES,NO,PIPELINE_LOST
AMGN,0000318154-24-000035,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
AMH,0001562401-26-000012,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
AMH,0001562401-26-000007,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
AMH,0001562401-24-000086,8-K,2024-11-14,YES,YES,NO,PIPELINE_LOST
AMH,0001562401-26-000010,10-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
AMP,0001104659-26-014312,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
AMP,0000820027-26-000004,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
AMP,0000820027-26-000016,10-K/A,2026-03-12,YES,YES,NO,PIPELINE_LOST
AMP,0000820027-26-000011,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
AMP,0000820027-24-000079,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
AMP,0000820027-26-000016,10-K/A,2026-03-12,YES,YES,NO,PIPELINE_LOST
AMRC,0001628280-26-013191,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
AMRC,0001628280-25-048222,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
AMRC,0001488139-24-000136,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
AMRC,0001628280-26-013574,10-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
AMRC,0001628280-25-048545,10-Q,2025-11-04,YES,YES,NO,PIPELINE_LOST
AMRC,0001488139-24-000139,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-26-000008,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
AMRX,0001628280-26-004738,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
AMRX,0001628280-26-003842,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-26-000003,8-K,2026-01-13,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-24-000044,8-K/A,2024-11-12,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-26-000011,10-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-25-000062,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-24-000042,10-Q,2024-11-12,YES,YES,NO,PIPELINE_LOST
AMRX,0001723128-24-000044,8-K/A,2024-11-12,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000048,8-K,2026-03-10,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000041,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000038,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000032,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000028,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000026,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-25-000153,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
AMT,0001053507-26-000035,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-26-008426,8-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-26-007834,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-26-004619,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-26-002317,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-25-033473,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-24-034337,8-K,2024-11-12,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-26-008289,10-K,2026-03-13,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-24-008129,NT 10-K,2024-03-15,YES,NO,NO,PIPELINE_LOST
AMTX,0001437749-25-033667,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
AMTX,0001437749-24-034514,10-Q,2024-11-12,YES,YES,NO,PIPELINE_LOST
AMZN,0001104659-26-028556,8-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
AMZN,0001104659-26-027729,8-K,2026-03-13,YES,YES,NO,PIPELINE_LOST
AMZN,0001104659-26-021050,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
AMZN,0001018724-26-000002,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
AMZN,0001104659-24-061143,8-K,2024-05-14,YES,YES,NO,PIPELINE_LOST
AMZN,0001018724-26-000004,10-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
ANET,0001596532-26-000010,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
ANET,0001596532-25-000284,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
ANET,0001596532-26-000013,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
ANET,0001596532-25-000286,10-Q,2025-11-04,YES,YES,NO,PIPELINE_LOST
ANF,0001018840-26-000006,8-K,2026-03-04,YES,YES,NO,PIPELINE_LOST
ANF,0001018840-26-000003,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
ANF,0001018840-24-000059,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
ANF,0001018840-26-000012,10-K,2026-03-26,YES,YES,NO,PIPELINE_LOST
ANSS,0001140361-24-026369,8-K,2024-05-16,YES,YES,NO,PIPELINE_LOST
ANSS,0001140361-24-025692,8-K,2024-05-13,YES,YES,NO,PIPELINE_LOST
APA,0001841666-26-000012,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
APA,0001841666-26-000003,8-K,2026-01-20,YES,YES,NO,PIPELINE_LOST
APA,0001841666-25-000028,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
APA,0001193125-24-018915,8-K,2024-01-30,YES,NO,NO,PIPELINE_LOST
APA,0001193125-23-294344,8-K,2023-12-13,YES,NO,NO,PIPELINE_LOST
APA,0001841666-26-000015,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
APA,0001784031-23-000008,10-K,2023-02-23,YES,NO,NO,PIPELINE_LOST
APA,0001841666-25-000031,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
APA,0001784031-23-000026,10-Q,2023-11-02,YES,NO,NO,PIPELINE_LOST
APA,0001784031-23-000020,10-Q,2023-08-03,YES,NO,NO,PIPELINE_LOST
APA,0001784031-23-000014,10-Q,2023-05-04,YES,NO,NO,PIPELINE_LOST
APD,0000002969-26-000006,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
APD,0001193125-26-029381,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
APD,0000002969-25-000051,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
APD,0001193125-24-260402,8-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
APD,0000002969-26-000008,10-Q,2026-01-30,YES,YES,NO,PIPELINE_LOST
APH,0001104659-26-033968,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
APH,0001104659-26-010676,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
APH,0001104659-26-007259,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
APH,0001104659-26-002737,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
APH,0001104659-26-002183,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
APH,0001104659-26-013549,10-K,2026-02-11,YES,YES,NO,PIPELINE_LOST
APLS,0001193125-26-084156,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
APLS,0001193125-26-010540,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
APLS,0001193125-24-196465,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
APLS,0001193125-24-137743,8-K,2024-05-14,YES,YES,NO,PIPELINE_LOST
APLS,0001193125-26-065179,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
APO,0000950142-26-000810,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
APO,0001858681-26-000010,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
APO,0001858681-26-000007,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
APO,0001193125-25-272452,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
APO,0001858681-25-000135,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
APO,0000950142-24-002765,8-K,2024-11-14,YES,YES,NO,PIPELINE_LOST
APO,0000950142-24-002143,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
APO,0001858681-26-000013,10-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
APO,0001858681-24-000096,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
APPN,0001441683-26-000003,8-K,2026-01-21,YES,YES,NO,PIPELINE_LOST
APPN,0001441683-25-000066,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
APPN,0001441683-26-000013,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
APPN,0001441683-25-000068,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-022558,8-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-018614,8-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-013420,8-K,2026-02-11,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-012158,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-009754,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-007438,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-003798,8-K,2026-01-14,YES,YES,NO,PIPELINE_LOST
AR,0001104659-24-087026,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
AR,0001104659-24-062015,8-K,2024-05-15,YES,YES,NO,PIPELINE_LOST
AR,0001104659-26-013386,10-K,2026-02-11,YES,YES,NO,PIPELINE_LOST
ARDX,0001437402-26-000012,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
ARDX,0001437402-26-000003,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
ARDX,0001628280-24-048258,8-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
ARDX,0001437402-26-000013,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
ARES,0001628280-26-005596,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
ARES,0001628280-26-011413,10-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
ARES,0001628280-25-049899,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
ARES,0001628280-24-035320,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-26-000043,8-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-26-000037,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-26-000020,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-24-000203,8-K,2024-11-12,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-24-000149,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-24-000147,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-26-000040,10-Q,2026-02-10,YES,YES,NO,PIPELINE_LOST
ARMK,0001584509-24-000153,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
ARRY,0001193125-26-116240,8-K,2026-03-19,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-26-000005,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
ARRY,0001193125-26-057110,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-25-000093,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-24-000060,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-26-000008,10-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-23-000045,NT 10-K/A,2023-03-14,YES,NO,NO,PIPELINE_LOST
ARRY,0001820721-23-000018,NT 10-K,2023-03-01,YES,NO,NO,PIPELINE_LOST
ARRY,0001820721-25-000095,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-24-000062,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
ARRY,0001820721-23-000045,NT 10-K/A,2023-03-14,YES,NO,NO,PIPELINE_LOST
ARVN,0001628280-26-019026,8-K,2026-03-18,YES,YES,NO,PIPELINE_LOST
ARVN,0001628280-26-010865,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
ARVN,0001628280-26-007463,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
ARVN,0001628280-25-049235,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
ARVN,0001655759-24-000137,8-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
ARVN,0001628280-26-011226,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
ARVN,0001628280-25-049527,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
ARWR,0000879407-26-000037,8-K,2026-03-20,YES,YES,NO,PIPELINE_LOST
ARWR,0000879407-26-000033,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
ARWR,0001193125-26-010582,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
ARWR,0001193125-26-007971,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
ARWR,0000879407-26-000004,8-K,2026-01-06,YES,YES,NO,PIPELINE_LOST
ARWR,0001628280-24-036113,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
ARWR,0000879407-26-000034,10-Q,2026-02-05,YES,YES,NO,PIPELINE_LOST
ARWR,0001628280-24-036104,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
ASAN,0001477720-26-000019,8-K,2026-03-13,YES,YES,NO,PIPELINE_LOST
ASAN,0001628280-26-013310,8-K/A,2026-03-02,YES,YES,NO,PIPELINE_LOST
ASAN,0001477720-26-000012,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
ASAN,0001628280-26-013212,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
ASAN,0001477720-26-000021,10-K,2026-03-13,YES,YES,NO,PIPELINE_LOST
ASAN,0001628280-26-013310,8-K/A,2026-03-02,YES,YES,NO,PIPELINE_LOST
ASH,0001193125-26-033842,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
ASH,0001193125-26-024553,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
ASH,0001193125-26-019509,8-K,2026-01-22,YES,YES,NO,PIPELINE_LOST
ASH,0000950170-24-091991,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
ASH,0000950170-24-128009,10-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
ASH,0001193125-26-035054,10-Q,2026-02-03,YES,YES,NO,PIPELINE_LOST
ASH,0000950170-24-092587,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
ASO,0001817358-26-000026,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
ASO,0001817358-26-000031,10-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
ATEC,0001193125-26-088220,8-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
ATEC,0001193125-26-067062,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
ATEC,0001193125-26-009910,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
ATEC,0001193125-25-271197,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
ATEC,0001193125-26-067393,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
ATO,0001193125-26-044926,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
ATO,0000731802-26-000011,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
ATO,0000731802-25-000053,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
ATO,0000731802-24-000021,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
ATO,0000731802-24-000030,10-K,2024-11-18,YES,YES,NO,PIPELINE_LOST
ATO,0000731802-26-000013,10-Q,2026-02-03,YES,YES,NO,PIPELINE_LOST
ATO,0000731802-24-000023,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
ATRC,0001323885-26-000005,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
ATRC,0001193125-26-009814,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
ATRC,0001323885-24-000068,8-K,2024-05-14,YES,YES,NO,PIPELINE_LOST
ATRC,0001323885-26-000007,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
AUPH,0001600620-26-000026,8-K,2026-03-23,YES,YES,NO,PIPELINE_LOST
AUPH,0001600620-26-000015,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
AUPH,0001600620-25-000108,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
AUPH,0001600620-26-000017,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-031049,8-K,2026-03-18,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-028457,8-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-025841,8-K,2026-03-10,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-024083,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-018593,8-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-004855,8-K,2026-01-20,YES,YES,NO,PIPELINE_LOST
AVAV,0001104659-26-025979,10-Q,2026-03-10,YES,YES,NO,PIPELINE_LOST
AVGO,0001730168-26-000011,8-K,2026-03-04,YES,YES,NO,PIPELINE_LOST
AVGO,0001193125-26-085656,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
AVGO,0001193125-26-011731,8-K,2026-01-13,YES,YES,NO,PIPELINE_LOST
AVGO,0001730168-26-000016,10-Q,2026-03-11,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-26-000482,8-K,2026-03-25,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-26-000305,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-26-000193,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-23-000089,10-K/A,2023-01-27,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-26-000200,10-Q,2026-02-09,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-24-001207,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
AVXL,0001731122-23-000089,10-K/A,2023-01-27,YES,YES,NO,PIPELINE_LOST
AVY,0000008818-26-000017,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
AVY,0000008818-26-000004,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
AVY,0000008818-24-000019,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
AVY,0000008818-26-000015,10-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-085819,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-064950,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-060369,8-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-058141,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-057076,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-033816,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-012306,8-K,2026-01-14,YES,YES,NO,PIPELINE_LOST
AWI,0001193125-26-065183,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000056,8-K,2026-03-10,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000053,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000035,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000029,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000024,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000007,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000003,8-K,2026-01-16,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-25-000177,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-24-000197,8-K,2024-11-12,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-24-000148,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
AWK,0001410636-26-000034,10-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
AXL,0001062231-25-000064,8-K,2025-05-02,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-007242,8-K,2025-01-29,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-069638,8-K,2025-07-22,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000007,10-K,2024-02-16,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-057870,8-K,2025-06-09,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000050,10-Q,2025-05-02,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-016568,8-K,2025-02-24,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000008,10-K,2025-02-14,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-26-010059,8-K,2026-02-04,NO,YES,NO,SOURCE_GAP
AXL,0001104659-26-004579,8-K,2026-01-16,NO,YES,NO,SOURCE_GAP
AXL,0001062231-24-000092,8-K,2024-11-08,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000061,8-K,2023-11-03,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000091,8-K,2025-08-11,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-26-008377,8-K,2026-01-30,NO,YES,NO,SOURCE_GAP
AXL,0001104659-26-009503,8-K,2026-02-03,NO,YES,NO,SOURCE_GAP
AXL,0001062231-25-000006,8-K,2025-02-14,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000086,8-K,2024-10-17,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0000947871-23-000709,8-K,2023-06-29,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-26-006480,8-K,2026-01-26,NO,YES,NO,SOURCE_GAP
AXL,0001062231-25-000095,8-K,2025-11-07,NO,YES,NO,SOURCE_GAP
AXL,0001062231-24-000094,10-Q,2024-11-08,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000023,8-K,2025-03-17,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-26-000017,8-K,2026-02-13,NO,YES,NO,SOURCE_GAP
AXL,0001062231-23-000043,10-Q,2023-05-05,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000097,10-Q,2025-11-07,NO,YES,NO,SOURCE_GAP
AXL,0001062231-23-000018,8-K,2023-02-17,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000050,8-K,2024-05-02,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000005,8-K,2024-02-16,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000041,8-K,2023-05-05,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000013,8-K,2023-02-17,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-26-000020,10-K,2026-02-13,NO,YES,NO,SOURCE_GAP
AXL,0001062231-23-000055,10-Q,2023-08-04,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-091700,8-K,2025-09-19,NO,YES,NO,SOURCE_GAP
AXL,0001062231-24-000082,8-K,2024-08-09,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000037,8-K,2024-03-20,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-102333,8-K,2025-10-27,NO,YES,NO,SOURCE_GAP
AXL,0001062231-25-000048,8-K,2025-05-02,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000053,8-K,2023-08-04,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000054,10-Q,2024-05-03,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000064,10-Q,2023-11-03,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000016,10-K,2023-02-17,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000039,8-K,2023-05-04,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-023238,8-K,2025-03-13,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000052,8-K,2024-05-03,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001104659-25-066163,8-K,2025-07-07,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000021,8-K,2023-03-16,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000003,8-K,2023-01-03,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0000947871-26-000107,8-K,2026-02-10,NO,YES,NO,SOURCE_GAP
AXL,0001104659-25-096647,8-K,2025-10-03,NO,YES,NO,SOURCE_GAP
AXL,0001104659-25-089759,8-K,2025-09-15,NO,YES,NO,SOURCE_GAP
AXL,0001104659-25-068114,8-K,2025-07-15,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0000947871-25-000741,8-K,2025-08-12,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-24-000084,10-Q,2024-08-09,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-23-000007,8-K,2023-01-04,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0000947871-24-000495,8-K,2024-05-17,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000087,10-Q,2025-08-08,NO,YES,YES,SOURCE_GAP_BUT_HAVE
AXL,0001062231-25-000085,8-K,2025-08-08,NO,YES,YES,SOURCE_GAP_BUT_HAVE
