ticker,cik,accession,formType,filingDate,in_neo4j
ABNB,0001559720,0001193125-23-139392,8-K,2023-05-09,YES
ABNB,0001559720,0001193125-23-103771,8-K,2023-04-17,YES
ABNB,0001559720,0001559720-23-000003,10-K,2023-02-17,YES
ABNB,0001559720,0001193125-23-039008,8-K,2023-02-14,YES
ABT,0000001800,0001104659-26-033079,8-K,2026-03-23,YES
ABT,0000001800,0001104659-26-025240,8-K,2026-03-09,YES
ABT,0000001800,0001104659-26-020509,8-K,2026-02-26,YES
ABT,0000001800,0001104659-26-018167,8-K,2026-02-20,YES
ABT,0000001800,0001628280-26-010185,10-K,2026-02-20,NO
ABT,0000001800,0001628280-26-002982,8-K,2026-01-22,NO
ABT,0000001800,0001104659-25-120657,8-K,2025-12-12,YES
ABT,0000001800,0001104659-25-114995,8-K,2025-11-21,YES
ABT,0000001800,0001104659-25-114422,8-K,2025-11-20,YES
ABT,0000001800,0001628280-25-047131,10-Q,2025-10-29,YES
ABT,0000001800,0001628280-25-045049,8-K,2025-10-15,YES
ABT,0000001800,0001628280-25-036720,10-Q,2025-07-30,YES
ABT,0000001800,0001628280-25-035135,8-K,2025-07-17,YES
ABT,0000001800,0001104659-25-043508,8-K,2025-05-01,YES
ABT,0000001800,0001628280-25-021090,10-Q,2025-04-30,YES
ABT,0000001800,0001104659-25-040201,8-K,2025-04-28,YES
ABT,0000001800,0001628280-25-017924,8-K,2025-04-16,YES
ABT,0000001800,0001628280-25-007110,10-K,2025-02-21,YES
ABT,0000001800,0001628280-25-002092,8-K,2025-01-22,YES
ABT,0000001800,0001104659-24-119717,8-K,2024-11-15,NO
ABT,0000001800,0001628280-24-044602,10-Q,2024-10-31,YES
ABT,0000001800,0001628280-24-042893,8-K,2024-10-16,YES
ABT,0000001800,0001628280-24-033740,10-Q,2024-07-31,YES
ABT,0000001800,0001628280-24-032182,8-K,2024-07-18,YES
ABT,0000001800,0001628280-24-020011,10-Q,2024-05-02,YES
ABT,0000001800,0001104659-24-055724,8-K,2024-05-01,YES
ABT,0000001800,0001104659-24-054016,8-K,2024-04-29,YES
ABT,0000001800,0001628280-24-016497,8-K,2024-04-17,YES
ABT,0000001800,0001628280-24-005348,10-K,2024-02-16,YES
ABT,0000001800,0001104659-24-007725,8-K,2024-01-29,YES
ABT,0000001800,0001628280-24-002009,8-K,2024-01-24,YES
ABT,0000001800,0001628280-23-035957,10-Q,2023-11-01,YES
ABT,0000001800,0001628280-23-034544,8-K,2023-10-18,YES
ABT,0000001800,0001104659-23-097759,8-K/A,2023-09-01,YES
ABT,0000001800,0001628280-23-027203,10-Q,2023-08-03,YES
ABT,0000001800,0001628280-23-025156,8-K,2023-07-20,YES
ABT,0000001800,0001104659-23-070203,8-K,2023-06-12,YES
ABT,0000001800,0001104659-23-069894,8-K/A,2023-06-09,YES
ABT,0000001800,0001628280-23-015699,10-Q,2023-05-04,YES
ABT,0000001800,0001104659-23-054706,8-K,2023-05-02,YES
ABT,0000001800,0001628280-23-012020,8-K,2023-04-19,YES
ABT,0000001800,0001104659-23-023291,8-K,2023-02-17,YES
ABT,0000001800,0001628280-23-004026,10-K,2023-02-17,YES
ABT,0000001800,0001628280-23-001516,8-K,2023-01-25,YES
ACAD,0001070494,0001193125-26-092213,8-K,2026-03-05,NO
ACAD,0001070494,0001193125-26-072519,10-K,2026-02-26,NO
ACAD,0001070494,0001193125-26-071674,8-K,2026-02-25,NO
ACAD,0001070494,0001193125-26-011706,8-K,2026-01-13,NO
ACAD,0001070494,0001193125-25-267453,10-Q,2025-11-06,NO
ACAD,0001070494,0001193125-25-266959,8-K,2025-11-05,NO
ACAD,0001070494,0001193125-25-262610,8-K,2025-11-03,NO
ACAD,0001070494,0000950170-25-104295,10-Q,2025-08-07,YES
ACAD,0001070494,0000950170-25-104092,8-K,2025-08-06,YES
ACAD,0001070494,0001193125-25-138452,8-K,2025-06-10,YES
ACAD,0001070494,0001193125-25-130620,8-K,2025-05-29,YES
ACAD,0001070494,0001193125-25-123175,8-K,2025-05-20,YES
ACAD,0001070494,0000950170-25-066231,10-Q,2025-05-08,YES
ACAD,0001070494,0000950170-25-065672,8-K,2025-05-07,YES
ACAD,0001070494,0001193125-25-082809,8-K,2025-04-16,YES
ACAD,0001070494,0000950170-25-029253,10-K,2025-02-27,YES
ACAD,0001070494,0000950170-25-027759,8-K,2025-02-26,YES
ACAD,0001070494,0001193125-24-275595,8-K,2024-12-11,YES
ACAD,0001070494,0001193125-24-262556,8-K,2024-11-20,YES
ACAD,0001070494,0000950170-24-122513,10-Q,2024-11-07,YES
ACAD,0001070494,0000950170-24-122322,8-K,2024-11-06,YES
ACAD,0001070494,0001193125-24-223726,8-K,2024-09-23,YES
ACAD,0001070494,0000950170-24-092163,10-Q,2024-08-07,NO
ACAD,0001070494,0000950170-24-091826,8-K,2024-08-06,NO
ACAD,0001070494,0001193125-24-149336,8-K,2024-05-29,YES
ACAD,0001070494,0000950170-24-056077,10-Q,2024-05-09,YES
ACAD,0001070494,0000950170-24-055647,8-K,2024-05-08,YES
ACAD,0001070494,0001193125-24-064791,8-K,2024-03-11,YES
ACAD,0001070494,0000950170-24-021473,10-K,2024-02-28,YES
ACAD,0001070494,0000950170-24-021169,8-K,2024-02-27,YES
ACAD,0001070494,0001193125-24-019903,8-K,2024-01-31,YES
ACAD,0001070494,0001193125-23-281574,8-K,2023-11-21,YES
ACAD,0001070494,0000950170-23-058436,10-Q,2023-11-03,YES
ACAD,0001070494,0000950170-23-058254,8-K,2023-11-02,YES
ACAD,0001070494,0000950170-23-037458,10-Q,2023-08-03,YES
ACAD,0001070494,0000950170-23-037216,8-K,2023-08-02,YES
ACAD,0001070494,0001193125-23-188839,8-K,2023-07-18,YES
ACAD,0001070494,0001193125-23-159833,8-K,2023-06-02,YES
ACAD,0001070494,0000950170-23-018927,10-Q,2023-05-08,YES
ACAD,0001070494,0000950170-23-018800,8-K,2023-05-08,YES
ACAD,0001070494,0001193125-23-068406,8-K,2023-03-13,YES
ACAD,0001070494,0000950170-23-004757,10-K,2023-02-28,YES
ACAD,0001070494,0000950170-23-004753,8-K,2023-02-28,YES
ACCD,0001481646,0001140361-25-012719,8-K,2025-04-08,YES
ACCD,0001481646,0001140361-25-010745,8-K,2025-03-27,YES
ACCD,0001481646,0001481646-25-000006,10-Q,2025-01-10,YES
ACCD,0001481646,0001140361-25-000544,8-K,2025-01-08,YES
ACCD,0001481646,0001481646-24-000051,10-Q,2024-10-08,YES
ACCD,0001481646,0001481646-24-000047,8-K,2024-10-08,YES
ACCD,0001481646,0001481646-24-000042,8-K,2024-08-07,NO
ACCD,0001481646,0001481646-24-000039,10-Q,2024-06-27,YES
ACCD,0001481646,0001481646-24-000037,8-K,2024-06-27,YES
ACCD,0001481646,0001481646-24-000020,10-K,2024-04-26,YES
ACCD,0001481646,0001481646-24-000018,8-K,2024-04-25,YES
ACCD,0001481646,0001481646-24-000008,10-Q,2024-01-08,YES
ACCD,0001481646,0001481646-24-000006,8-K,2024-01-08,YES
ACCD,0001481646,0001104659-23-119138,8-K,2023-11-16,YES
ACCD,0001481646,0001558370-23-016239,10-Q,2023-10-04,YES
ACCD,0001481646,0001558370-23-016233,8-K,2023-10-04,YES
ACCD,0001481646,0001558370-23-014251,8-K,2023-08-09,YES
ACCD,0001481646,0001558370-23-011609,10-Q,2023-06-29,YES
ACCD,0001481646,0001558370-23-011595,8-K,2023-06-29,YES
ACCD,0001481646,0001558370-23-007137,10-K,2023-04-28,YES
ACCD,0001481646,0001558370-23-007051,8-K,2023-04-27,YES
ACCD,0001481646,0001558370-23-002412,8-K,2023-02-28,YES
ACCD,0001481646,0001558370-23-001412,8-K,2023-02-16,YES
ACCD,0001481646,0001558370-23-000146,8-K,2023-01-09,YES
ACCD,0001481646,0001558370-23-000143,10-Q,2023-01-09,YES
ACHC,0001520697,0001193125-26-104272,8-K,2026-03-12,NO
ACHC,0001520697,0001193125-26-078266,10-K,2026-02-27,YES
ACHC,0001520697,0001437749-26-005431,8-K,2026-02-25,NO
ACHC,0001520697,0001193125-26-020169,8-K,2026-01-23,NO
ACHC,0001520697,0001437749-26-001486,8-K,2026-01-20,NO
ACHC,0001520697,0001437749-26-001137,8-K,2026-01-13,NO
ACHC,0001520697,0001437749-25-036657,8-K,2025-12-02,YES
ACHC,0001520697,0001193125-25-274380,8-K,2025-11-10,YES
ACHC,0001520697,0001193125-25-267062,10-Q,2025-11-05,NO
ACHC,0001520697,0001437749-25-033347,8-K,2025-11-05,NO
ACHC,0001520697,0001193125-25-233507,8-K,2025-10-07,YES
ACHC,0001520697,0001193125-25-221545,8-K,2025-09-29,YES
ACHC,0001520697,0000950170-25-103160,10-Q,2025-08-05,YES
ACHC,0001520697,0001437749-25-024875,8-K,2025-08-05,YES
ACHC,0001520697,0001193125-25-132208,8-K,2025-05-30,YES
ACHC,0001520697,0001437749-25-016141,8-K,2025-05-12,YES
ACHC,0001520697,0000950170-25-069294,10-Q,2025-05-12,YES
ACHC,0001520697,0001193125-25-051083,8-K,2025-03-10,YES
ACHC,0001520697,0001193125-25-042573,8-K,2025-02-28,YES
ACHC,0001520697,0000950170-25-029095,10-K,2025-02-27,YES
ACHC,0001520697,0001437749-25-005467,8-K,2025-02-27,YES
ACHC,0001520697,0001193125-25-005003,8-K,2025-01-13,YES
ACHC,0001520697,0001437749-24-032658,8-K,2024-10-30,YES
ACHC,0001520697,0000950170-24-119044,10-Q,2024-10-30,YES
ACHC,0001520697,0001193125-24-227393,8-K,2024-09-27,YES
ACHC,0001520697,0000950170-24-089248,10-Q,2024-08-01,YES
ACHC,0001520697,0001437749-24-024148,8-K,2024-07-31,YES
ACHC,0001520697,0001193125-24-146576,8-K,2024-05-24,YES
ACHC,0001520697,0000950170-24-052085,10-Q,2024-05-02,YES
ACHC,0001520697,0001437749-24-014205,8-K,2024-05-01,YES
ACHC,0001520697,0000950170-24-022057,10-K,2024-02-28,YES
ACHC,0001520697,0001437749-24-005735,8-K,2024-02-27,YES
ACHC,0001520697,0001193125-24-011225,8-K,2024-01-19,YES
ACHC,0001520697,0000950170-23-058814,10-Q,2023-11-03,YES
ACHC,0001520697,0001157523-23-001637,8-K,2023-11-02,YES
ACHC,0001520697,0001193125-23-266248,8-K,2023-10-30,YES
ACHC,0001520697,0001193125-23-264094,8-K,2023-10-26,YES
ACHC,0001520697,0001193125-23-254205,8-K,2023-10-11,YES
ACHC,0001520697,0000950170-23-035484,10-Q,2023-07-28,YES
ACHC,0001520697,0001157523-23-001176,8-K,2023-07-27,YES
ACHC,0001520697,0001157523-23-001076,8-K,2023-07-11,YES
ACHC,0001520697,0001193125-23-182040,8-K,2023-07-05,YES
ACHC,0001520697,0001193125-23-159929,8-K,2023-06-02,YES
ACHC,0001520697,0001193125-23-149461,8-K,2023-05-19,YES
ACHC,0001520697,0000950170-23-015296,10-Q,2023-04-27,YES
ACHC,0001520697,0001157523-23-000620,8-K,2023-04-26,YES
ACHC,0001520697,0001564590-23-002737,10-K,2023-02-28,YES
ACHC,0001520697,0001157523-23-000366,8-K,2023-02-27,YES
ACI,0001646972,0001646972-26-000023,8-K,2026-02-27,NO
ACI,0001646972,0001646972-26-000019,8-K,2026-02-02,NO
ACI,0001646972,0001646972-26-000015,8-K,2026-01-22,NO
ACI,0001646972,0001646972-26-000010,10-Q,2026-01-07,NO
ACI,0001646972,0001646972-26-000007,8-K,2026-01-07,NO
ACI,0001646972,0001646972-25-000108,8-K,2025-11-14,YES
ACI,0001646972,0001646972-25-000098,8-K,2025-11-10,YES
ACI,0001646972,0001646972-25-000095,8-K,2025-10-21,YES
ACI,0001646972,0001646972-25-000087,8-K,2025-10-15,YES
ACI,0001646972,0001646972-25-000083,10-Q,2025-10-14,YES
ACI,0001646972,0001646972-25-000080,8-K,2025-10-14,YES
ACI,0001646972,0001646972-25-000073,8-K,2025-09-17,YES
ACI,0001646972,0000950103-25-010782,8-K,2025-08-27,YES
ACI,0001646972,0001646972-25-000067,8-K,2025-08-13,YES
ACI,0001646972,0001646972-25-000063,10-Q,2025-07-22,YES
ACI,0001646972,0001646972-25-000059,8-K,2025-07-15,YES
ACI,0001646972,0001646972-25-000052,10-K,2025-04-21,YES
ACI,0001646972,0001646972-25-000040,8-K,2025-04-15,YES
ACI,0001646972,0001646972-25-000034,8-K,2025-03-11,YES
ACI,0001646972,0001646972-25-000028,8-K,2025-03-03,YES
ACI,0001646972,0001646972-25-000022,8-K,2025-02-21,YES
ACI,0001646972,0001646972-25-000016,8-K,2025-02-19,YES
ACI,0001646972,0001646972-25-000011,8-K,2025-02-14,YES
ACI,0001646972,0001646972-25-000008,10-Q,2025-01-08,YES
ACI,0001646972,0001646972-25-000007,8-K,2025-01-08,YES
ACI,0001646972,0001646972-24-000231,8-K,2024-12-11,YES
ACI,0001646972,0001646972-24-000229,8-K,2024-10-28,YES
ACI,0001646972,0001646972-24-000225,10-Q,2024-10-15,YES
ACI,0001646972,0001646972-24-000224,8-K,2024-10-15,YES
ACI,0001646972,0001646972-24-000172,8-K,2024-08-13,YES
ACI,0001646972,0001646972-24-000165,10-Q,2024-07-23,YES
ACI,0001646972,0001646972-24-000164,8-K,2024-07-23,YES
ACI,0001646972,0001646972-24-000063,8-K,2024-04-22,YES
ACI,0001646972,0001646972-24-000060,10-K,2024-04-22,YES
ACI,0001646972,0001646972-24-000059,8-K,2024-04-22,YES
ACI,0001646972,0001646972-24-000009,10-Q,2024-01-09,YES
ACI,0001646972,0001646972-24-000006,8-K,2024-01-09,YES
ACI,0001646972,0001646972-23-000081,8-K,2023-12-18,YES
ACI,0001646972,0001646972-23-000077,8-K,2023-11-22,YES
ACI,0001646972,0001646972-23-000072,10-Q,2023-10-17,YES
ACI,0001646972,0001646972-23-000071,8-K,2023-10-17,YES
ACI,0001646972,0001646972-23-000067,8-K,2023-09-08,YES
ACI,0001646972,0001646972-23-000059,8-K,2023-08-07,YES
ACI,0001646972,0001646972-23-000056,10-Q,2023-07-25,YES
ACI,0001646972,0001646972-23-000051,8-K,2023-07-25,YES
ACI,0001646972,0001646972-23-000045,10-K,2023-04-25,YES
ACI,0001646972,0001646972-23-000039,8-K,2023-04-14,YES
ACI,0001646972,0001646972-23-000033,8-K,2023-04-11,YES
ACI,0001646972,0001646972-23-000030,8-K,2023-03-07,YES
ACI,0001646972,0001646972-23-000023,8-K,2023-02-24,YES
ACI,0001646972,0001646972-23-000020,8-K,2023-02-23,YES
ACI,0001646972,0001193125-23-039126,8-K,2023-02-14,YES
ACI,0001646972,0001646972-23-000017,8-K,2023-02-06,YES
ACI,0001646972,0001193125-23-009937,8-K,2023-01-18,YES
ACI,0001646972,0001646972-23-000011,10-Q,2023-01-10,YES
ACI,0001646972,0001646972-23-000010,8-K,2023-01-10,YES
ACM,0000868857,0001104659-26-025905,8-K,2026-03-10,YES
ACM,0000868857,0001104659-26-024108,8-K,2026-03-05,NO
ACM,0000868857,0000868857-26-000011,10-Q,2026-02-10,NO
ACM,0000868857,0001104659-26-012069,8-K,2026-02-09,NO
ACM,0000868857,0000868857-25-000013,10-K,2025-11-19,YES
ACM,0000868857,0001104659-25-113439,8-K,2025-11-18,YES
ACM,0000868857,0001104659-25-088830,8-K,2025-09-10,YES
ACM,0000868857,0000868857-25-000009,10-Q,2025-08-05,YES
ACM,0000868857,0001104659-25-073644,8-K,2025-08-04,YES
ACM,0000868857,0001104659-25-069601,8-K,2025-07-22,YES
ACM,0000868857,0001104659-25-067964,8-K,2025-07-15,YES
ACM,0000868857,0001104659-25-056217,8-K,2025-06-04,YES
ACM,0000868857,0001628280-25-022703,10-Q,2025-05-06,YES
ACM,0000868857,0001104659-25-044515,8-K,2025-05-05,YES
ACM,0000868857,0001104659-25-021167,8-K,2025-03-06,YES
ACM,0000868857,0001104659-25-019116,8-K,2025-02-28,YES
ACM,0000868857,0001628280-25-003563,10-Q,2025-02-04,YES
ACM,0000868857,0001104659-25-008636,8-K,2025-02-03,YES
ACM,0000868857,0001104659-24-122108,8-K,2024-11-22,YES
ACM,0000868857,0001410578-24-002030,10-K,2024-11-19,YES
ACM,0000868857,0001104659-24-120136,8-K,2024-11-18,NO
ACM,0000868857,0001104659-24-099105,8-K,2024-09-12,YES
ACM,0000868857,0001410578-24-001162,10-Q,2024-08-06,NO
ACM,0000868857,0001104659-24-085822,8-K,2024-08-05,NO
ACM,0000868857,0001104659-24-068500,8-K,2024-06-05,YES
ACM,0000868857,0001410578-24-000608,10-Q,2024-05-07,YES
ACM,0000868857,0001104659-24-057441,8-K,2024-05-06,YES
ACM,0000868857,0001104659-24-051959,8-K,2024-04-25,YES
ACM,0000868857,0001104659-24-036928,8-K,2024-03-21,YES
ACM,0000868857,0001104659-24-036197,8-K,2024-03-19,YES
ACM,0000868857,0001104659-24-011234,10-Q,2024-02-07,YES
ACM,0000868857,0001104659-24-010610,8-K,2024-02-05,YES
ACM,0000868857,0001104659-23-118329,10-K,2023-11-15,YES
ACM,0000868857,0001104659-23-117223,8-K,2023-11-13,YES
ACM,0000868857,0001104659-23-100233,8-K,2023-09-13,YES
ACM,0000868857,0001104659-23-089320,10-Q,2023-08-09,YES
ACM,0000868857,0001104659-23-088349,8-K,2023-08-07,YES
ACM,0000868857,0001104659-23-068720,8-K,2023-06-07,YES
ACM,0000868857,0001104659-23-062670,8-K,2023-05-19,YES
ACM,0000868857,0001104659-23-057746,10-Q,2023-05-09,YES
ACM,0000868857,0001104659-23-057157,8-K,2023-05-08,YES
ACM,0000868857,0001104659-23-040133,8-K,2023-03-31,YES
ACM,0000868857,0001104659-23-026996,8-K,2023-03-01,YES
ACM,0000868857,0001104659-23-011748,10-Q,2023-02-07,YES
ACM,0000868857,0001104659-23-011172,8-K,2023-02-06,YES
ACMR,0001680062,0001628280-26-020846,8-K,2026-03-24,NO
ACMR,0001680062,0001628280-26-019811,8-K,2026-03-19,NO
ACMR,0001680062,0001628280-26-013231,10-K,2026-03-02,NO
ACMR,0001680062,0001628280-26-011998,8-K,2026-02-26,NO
ACMR,0001680062,0001680062-26-000020,8-K,2026-02-06,NO
ACMR,0001680062,0001680062-26-000016,8-K,2026-02-04,NO
ACMR,0001680062,0001680062-26-000012,8-K,2026-02-03,YES
ACMR,0001680062,0001680062-26-000009,8-K,2026-01-30,NO
ACMR,0001680062,0001680062-26-000003,8-K,2026-01-22,NO
ACMR,0001680062,0001628280-25-053576,8-K,2025-11-21,YES
ACMR,0001680062,0001628280-25-050152,10-Q,2025-11-06,NO
ACMR,0001680062,0001628280-25-049264,8-K,2025-11-05,NO
ACMR,0001680062,0001680062-25-000031,8-K,2025-10-29,YES
ACMR,0001680062,0001680062-25-000027,8-K,2025-09-29,YES
ACMR,0001680062,0001680062-25-000023,8-K,2025-09-24,YES
ACMR,0001680062,0001140361-25-032195,8-K,2025-08-21,YES
ACMR,0001680062,0001680062-25-000017,10-Q,2025-08-07,YES
ACMR,0001680062,0001140361-25-028994,8-K,2025-08-06,YES
ACMR,0001680062,0001140361-25-024198,8-K,2025-06-30,YES
ACMR,0001680062,0001140361-25-022450,8-K,2025-06-13,YES
ACMR,0001680062,0001140361-25-022448,8-K,2025-06-13,YES
ACMR,0001680062,0001140361-25-020333,8-K,2025-05-23,YES
ACMR,0001680062,0001680062-25-000010,10-Q,2025-05-12,YES
ACMR,0001680062,0001140361-25-017795,8-K,2025-05-08,YES
ACMR,0001680062,0001140361-25-016210,8-K,2025-04-29,YES
ACMR,0001680062,0001140361-25-014761,8-K,2025-04-21,YES
ACMR,0001680062,0001140361-25-010034,8-K,2025-03-24,YES
ACMR,0001680062,0001140361-25-009270,8-K,2025-03-18,YES
ACMR,0001680062,0001680062-25-000003,10-K,2025-03-03,YES
ACMR,0001680062,0001140361-25-005981,8-K,2025-02-26,YES
ACMR,0001680062,0001140361-25-001011,8-K,2025-01-14,YES
ACMR,0001680062,0001140361-24-046185,8-K,2024-11-12,NO
ACMR,0001680062,0001680062-24-000020,10-Q,2024-11-07,YES
ACMR,0001680062,0001140361-24-045488,8-K,2024-11-07,YES
ACMR,0001680062,0001140361-24-044585,8-K,2024-10-30,YES
ACMR,0001680062,0001140361-24-042339,8-K,2024-09-30,YES
ACMR,0001680062,0001680062-24-000016,10-Q,2024-08-07,NO
ACMR,0001680062,0001140361-24-036019,8-K,2024-08-07,NO
ACMR,0001680062,0001140361-24-030751,8-K,2024-06-20,YES
ACMR,0001680062,0001140361-24-030349,8-K,2024-06-17,YES
ACMR,0001680062,0001140361-24-026683,8-K,2024-05-17,YES
ACMR,0001680062,0001680062-24-000012,10-Q,2024-05-08,YES
ACMR,0001680062,0001140361-24-024791,8-K,2024-05-08,YES
ACMR,0001680062,0001140361-24-022270,8-K,2024-04-26,YES
ACMR,0001680062,0001140361-24-014509,8-K,2024-03-21,YES
ACMR,0001680062,0001680062-24-000008,10-K,2024-02-28,YES
ACMR,0001680062,0001140361-24-009927,8-K,2024-02-28,YES
ACMR,0001680062,0001140361-24-005323,8-K,2024-02-02,YES
ACMR,0001680062,0001140361-24-003765,8-K,2024-01-25,YES
ACMR,0001680062,0001140361-24-001418,8-K,2024-01-09,YES
ACMR,0001680062,0001140361-24-001052,8-K,2024-01-05,YES
ACMR,0001680062,0001140361-23-056803,8-K,2023-12-08,YES
ACMR,0001680062,0001680062-23-000021,10-Q,2023-11-08,YES
ACMR,0001680062,0001140361-23-051730,8-K,2023-11-07,YES
ACMR,0001680062,0001140361-23-049841,8-K,2023-10-27,YES
ACMR,0001680062,0001140361-23-045523,8-K,2023-09-27,YES
ACMR,0001680062,0001140361-23-045244,8-K,2023-09-26,YES
ACMR,0001680062,0001140361-23-045123,8-K,2023-09-25,YES
ACMR,0001680062,0001680062-23-000013,10-Q,2023-08-07,YES
ACMR,0001680062,0001140361-23-038152,8-K,2023-08-07,YES
ACMR,0001680062,0001140361-23-037101,8-K,2023-07-31,YES
ACMR,0001680062,0001140361-23-036521,8-K,2023-07-27,YES
ACMR,0001680062,0001140361-23-033078,8-K,2023-07-05,YES
ACMR,0001680062,0001140361-23-030086,8-K,2023-06-15,YES
ACMR,0001680062,0001140361-23-029001,8-K,2023-06-08,YES
ACMR,0001680062,0001628280-23-016799,10-Q,2023-05-09,YES
ACMR,0001680062,0001140361-23-023074,8-K,2023-05-05,YES
ACMR,0001680062,0001140361-23-020417,8-K,2023-04-26,YES
ACMR,0001680062,0001628280-23-012000,8-K,2023-04-19,YES
ACMR,0001680062,0001140361-23-009508,10-K,2023-03-02,YES
ACMR,0001680062,0001140361-23-008431,8-K,2023-02-24,YES
ACMR,0001680062,0001140361-23-004571,8-K,2023-02-06,YES
ACMR,0001680062,0001140361-23-003368,8-K,2023-01-30,YES
ACMR,0001680062,0001140361-23-001641,8-K,2023-01-13,YES
ACMR,0001680062,0001140361-23-000397,8-K,2023-01-04,YES
ACN,0001467373,0001467373-26-000014,10-Q,2026-03-19,NO
ACN,0001467373,0001467373-26-000013,8-K,2026-03-19,NO
ACN,0001467373,0001467373-26-000005,8-K,2026-01-28,NO
ACN,0001467373,0001467373-25-000222,10-Q,2025-12-18,YES
ACN,0001467373,0001467373-25-000221,8-K,2025-12-18,YES
ACN,0001467373,0001467373-25-000217,10-K,2025-10-10,YES
ACN,0001467373,0001467373-25-000213,8-K,2025-09-25,YES
ACN,0001467373,0001467373-25-000190,8-K/A,2025-07-17,YES
ACN,0001467373,0001467373-25-000170,8-K,2025-06-20,YES
ACN,0001467373,0001467373-25-000169,10-Q,2025-06-20,YES
ACN,0001467373,0001467373-25-000168,8-K,2025-06-20,YES
ACN,0001467373,0001467373-25-000100,10-Q,2025-03-20,YES
ACN,0001467373,0001467373-25-000099,8-K,2025-03-20,YES
ACN,0001467373,0001467373-25-000069,8-K,2025-02-13,YES
ACN,0001467373,0001467373-25-000046,8-K,2025-02-06,YES
ACN,0001467373,0001467373-24-000352,10-Q,2024-12-19,YES
ACN,0001467373,0001467373-24-000351,8-K,2024-12-19,YES
ACN,0001467373,0001467373-24-000334,8-K,2024-12-02,YES
ACN,0001467373,0001467373-24-000278,10-K,2024-10-10,YES
ACN,0001467373,0001193125-24-232937,8-K,2024-10-04,YES
ACN,0001467373,0001467373-24-000268,8-K,2024-09-30,YES
ACN,0001467373,0001467373-24-000266,8-K,2024-09-26,YES
ACN,0001467373,0001467373-24-000214,8-K/A,2024-07-19,YES
ACN,0001467373,0001467373-24-000196,10-Q,2024-06-20,YES
ACN,0001467373,0001467373-24-000195,8-K,2024-06-20,YES
ACN,0001467373,0001467373-24-000189,8-K,2024-06-11,YES
ACN,0001467373,0001467373-24-000157,8-K,2024-05-17,YES
ACN,0001467373,0001467373-24-000108,10-Q,2024-03-21,YES
ACN,0001467373,0001467373-24-000106,8-K,2024-03-21,YES
ACN,0001467373,0001467373-24-000032,8-K,2024-01-31,YES
ACN,0001467373,0001467373-23-000403,10-Q,2023-12-19,YES
ACN,0001467373,0001467373-23-000401,8-K,2023-12-19,YES
ACN,0001467373,0001467373-23-000382,8-K,2023-12-06,YES
ACN,0001467373,0001467373-23-000324,10-K,2023-10-12,YES
ACN,0001467373,0001467373-23-000303,8-K,2023-09-28,YES
ACN,0001467373,0001467373-23-000244,8-K,2023-07-27,YES
