required_input	state	detail
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/results/69641_reference_inventory_edit.result.txt	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/results/69737_g23run.result.txt	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/results/69853_g23_candidates.result.txt	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/results_g23/69679_reference_inventory_artifact.result.txt	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/results_g23/69853_g23_candidates.result.txt	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/run_g1_1720.sh	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/run_g23.sh	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/seed_bench.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/seed_bench_g23.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/seed_g1v2.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/SOURCE_OPS.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/a7_g23_build.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/a7_g23_run.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/a7_key_correction.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/a7_reference_inventory.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/a7_source_meta.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/budget_inputs_1720/sources_g23/scorers/score_exp5.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/inputs/history_store/WORKFLOWS.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/inputs/receipts/a7_budget_receipt_1505.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/COVERAGE.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/EVIDENCE.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/INVENTORY.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/MANIFEST.sha256	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/PRESERVED.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/RESTART.md	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/REUSED_RECORDS.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/SEAL.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/UNCHANGED.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/WHITELIST.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87703.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87711.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87726.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87773.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87779.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87788.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87817.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87823.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/reused_records/record_87835.jsonl	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/RESULTS.tsv	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_boundary_checks_1743.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_build_wrapper_refusal.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_extraction_1726.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_final_safety_1745.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_freeze_gates_1742.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_handoff_command_1744.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_missed_writes_1727.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_mixed_command_1728.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_placement_rules.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_recovery_wrappers_1741.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/FREEZE_1743/testout/test_stage_propagation.py.out	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/FinalDesign/FINAL_DESIGN.md	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/FABLE_LOCK_BLIND_REVIEW_TRACKER_2026-07-10.md	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000006201-26-000031.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000006201-26-000032.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000027904-26-000013.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000027904-26-000020.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000027904-26-000022.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000063908-26-000032.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000092380-26-000044.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000764478-25-000057.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000764478-26-000005.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000898173-26-000006.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000940944-25-000038.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000940944-26-000005.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0000940944-26-000009.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001041061-25-000109.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001041061-26-000003.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001041061-26-000084.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001058090-26-000007.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001104659-25-102611.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001104659-25-105631.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001104659-25-118458.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001104659-26-017090.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001104659-26-027061.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001104659-26-032757.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_0001171843-26-001288.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_AAL_2026-04-23T08.30.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_BBY_2026-03-03T08.00.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_CMG_2026-02-03T16.30.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_DAL_2026-04-08T10.00.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_DRI_2026-03-19T08.30.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_MCD_2026-02-11T16.30.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_ULTA_2026-03-12T16.30.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_YUM_2026-02-04T08.15.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_bzNews_42014391.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_bzNews_49256211.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_bzNews_50877032.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness/launchers_a1/kfields_a1_bzNews_51962983.workflow.js	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a1_reader.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a2_runtime_freeze.json	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a6_launch_freeze.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a7_g1_build.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a7_g1_complete_v2.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a7_g23_build.py	in_commit	under a whitelist root
a4_recovery/regen_1570/targeted_1589/post_1500_exact_1626/out/a4_final_lock_1683/bench/bench_1306/.claude/plans/Drivers/experiments/harness_g1v3/a7_key_correction.py	in_commit	under a whitelist root
