ticker,accession_8k,filed_8k,candidate_d_outcome,candidate_d_fy,candidate_d_q,candidate_d_source,sec_truth_tier,sec_truth_fy,sec_truth_q,evidence_quote,evidence_url,document_type,document_name,evidence_method,raw_cached_path,companion_periodic_accession,companion_periodic_form,companion_periodic_filed,companion_periodic_period_of_report,companion_xbrl_fy,companion_xbrl_q,companion_cover_quote,reasoning
BJ,0001531152-25-000006,2025-03-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,Fiscal 2024 Results Strong fourth quarter,https://www.sec.gov/Archives/edgar/data/1531152/000153115225000006/bj-202502012025x8kex991.htm,EX-99.1,bj-202502012025x8kex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001531152-25-000006/bj-202502012025x8kex991.htm,0001531152-25-000013,10-K,2025-03-14,2025-02-01,2024,FY,"For the fiscal year ended February 1 , 2025",current-period quote found in EX-99.1 (bj-202502012025x8kex991.htm)
BJ,0001531152-25-000050,2025-05-22,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q1,First Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1531152/000153115225000050/bj-2025050325x8kex991.htm,EX-99.1,bj-2025050325x8kex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001531152-25-000050/bj-2025050325x8kex991.htm,0001531152-25-000057,10-Q,2025-05-29,2025-05-03,2025,Q1,"For the quarterly period ended May 3, 2025",current-period quote found in EX-99.1 (bj-2025050325x8kex991.htm)
BJ,0001531152-25-000097,2025-08-22,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,Second Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1531152/000153115225000097/bj-2025080225x8kex991.htm,EX-99.1,bj-2025080225x8kex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001531152-25-000097/bj-2025080225x8kex991.htm,0001531152-25-000105,10-Q,2025-08-28,2025-08-02,2025,Q2,"For the quarterly period ended August 2, 2025",current-period quote found in EX-99.1 (bj-2025080225x8kex991.htm)
BJ,0001531152-25-000127,2025-11-21,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q3,Third Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1531152/000153115225000127/bj-2025110125x8kex991.htm,EX-99.1,bj-2025110125x8kex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001531152-25-000127/bj-2025110125x8kex991.htm,0001531152-25-000131,10-Q,2025-11-26,2025-11-01,2025,Q3,"For the quarterly period ended November 1, 2025",current-period quote found in EX-99.1 (bj-2025110125x8kex991.htm)
BJ,0001531152-26-000003,2026-03-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,Fiscal 2025 Results Strong fourth quarter,https://www.sec.gov/Archives/edgar/data/1531152/000153115226000003/bj-202601312025x8kex991.htm,EX-99.1,bj-202601312025x8kex991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001531152-26-000003/bj-202601312025x8kex991.htm,0001531152-26-000007,10-K,2026-03-12,2026-01-31,2025,FY,"For the fiscal year ended January 31 , 2026",current-period quote found in EX-99.1 (bj-202601312025x8kex991.htm)
BOX,0000950170-23-005518,2023-03-01,FAIL_CLOSED,,,prior_periodic_projection_no_prior,A,2023,Q4,Fourth Quarter and Fiscal Year 2023,https://www.sec.gov/Archives/edgar/data/1372612/000095017023005518/box-ex99_1.htm,EX-99,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-005518/box-ex99_1.htm,0000950170-23-007573,10-K,2023-03-13,2023-01-31,2023,FY,"For the fiscal year ended January 31, 2023",current-period quote found in EX-99 (box-ex99_1.htm)
BOX,0000950170-23-024825,2023-05-30,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,A,2024,Q1,Fiscal First Quarter 2024,https://www.sec.gov/Archives/edgar/data/1372612/000095017023024825/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-024825/box-ex99_1.htm,0000950170-23-025323,10-Q,2023-05-31,2023-04-30,2024,Q1,"For the quarterly period ended April 30, 2023",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-23-045064,2023-08-29,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,A,2024,Q2,Fiscal Second Quarter 2024,https://www.sec.gov/Archives/edgar/data/1372612/000095017023045064/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-045064/box-ex99_1.htm,0000950170-23-045781,10-Q,2023-08-31,2023-07-31,2024,Q2,"For the quarterly period ended July 31, 2023",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-23-068148,2023-12-05,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,A,2024,Q3,Fiscal Third Quarter 2024,https://www.sec.gov/Archives/edgar/data/1372612/000095017023068148/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-068148/box-ex99_1.htm,0000950170-23-068562,10-Q,2023-12-06,2023-10-31,2024,Q3,"For the quarterly period ended October 31, 2023",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-24-025868,2024-03-05,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,A,2024,Q4,Fiscal Fourth Quarter and Fiscal Year 2024,https://www.sec.gov/Archives/edgar/data/1372612/000095017024025868/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-025868/box-ex99_1.htm,0000950170-24-029241,10-K,2024-03-11,2024-01-31,2024,FY,"For the fiscal year ended January 31 , 2024",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-24-065181,2024-05-28,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,B,2025,Q1,Fiscal First Quarter 2025,https://www.sec.gov/Archives/edgar/data/1372612/000095017024065181/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-065181/box-ex99_1.htm,0000950170-24-066563,10-Q,2024-05-30,2024-04-30,2024,Q1,"For the quarterly period ended April 30, 2024",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-24-100997,2024-08-27,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2025,Q2,Fiscal Second Quarter 2025,https://www.sec.gov/Archives/edgar/data/1372612/000095017024100997/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-100997/box-ex99_1.htm,0000950170-24-102328,10-Q,2024-08-30,2024-07-31,2024,Q2,"For the quarterly period ended July 31, 2024",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-24-132766,2024-12-03,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2025,Q3,Fiscal Third Quarter 2025,https://www.sec.gov/Archives/edgar/data/1372612/000095017024132766/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-132766/box-ex99_1.htm,0000950170-24-133239,10-Q,2024-12-04,2024-10-31,2024,Q3,"For the quarterly period ended October 31, 2024",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-25-031977,2025-03-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,Fourth Quarter and Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1372612/000095017025031977/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-25-031977/box-ex99_1.htm,0000950170-25-036261,10-K,2025-03-10,2025-01-31,2025,FY,"For the fiscal year ended January 31 , 2025",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-25-077683,2025-05-27,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,B,2026,Q1,First Quarter Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1372612/000095017025077683/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-25-077683/box-ex99_1.htm,0000950170-25-078934,10-Q,2025-05-29,2025-04-30,2025,Q1,"For the quarterly period ended April 30, 2025",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0000950170-25-111447,2025-08-26,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2026,Q2,Second Quarter Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1372612/000095017025111447/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-25-111447/box-ex99_1.htm,0000950170-25-111701,10-Q,2025-08-27,2025-07-31,2025,Q2,"For the quarterly period ended July 31, 2025",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0001193125-25-305247,2025-12-02,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2026,Q3,Third Quarter Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1372612/000119312525305247/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-25-305247/box-ex99_1.htm,0001193125-25-306665,10-Q,2025-12-03,2025-10-31,2025,Q3,"For the quarterly period ended October 31, 2025",current-period quote found in EX-99.1 (box-ex99_1.htm)
BOX,0001193125-26-088171,2026-03-03,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2026,Q4,Fourth Quarter and Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1372612/000119312526088171/box-ex99_1.htm,EX-99.1,box-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-26-088171/box-ex99_1.htm,0001193125-26-098466,10-K,2026-03-09,2026-01-31,2026,FY,"For the fiscal year ended January 31 , 2026",current-period quote found in EX-99.1 (box-ex99_1.htm)
BURL,0000950170-23-024055,2023-05-25,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q1,First Quarter 2023,https://www.sec.gov/Archives/edgar/data/1579298/000095017023024055/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-024055/burl-ex99_1.htm,0000950170-23-024237,10-Q,2023-05-25,2023-04-29,2023,Q1,"For the quarterly period ended April 29, 2023",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-23-044234,2023-08-24,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,Second Quarter 2023,https://www.sec.gov/Archives/edgar/data/1579298/000095017023044234/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-044234/burl-ex99_1.htm,0000950170-23-044380,10-Q,2023-08-24,2023-07-29,2023,Q2,"For the quarterly period ended July 29, 2023",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-23-065301,2023-11-21,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,Third Quarter 2023,https://www.sec.gov/Archives/edgar/data/1579298/000095017023065301/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-23-065301/burl-ex99_1.htm,0000950170-23-065505,10-Q,2023-11-21,2023-10-28,2023,Q3,"For the quarterly period ended October 28, 2023",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-24-027578,2024-03-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q4,Fourth Quarter and Full Year 2023,https://www.sec.gov/Archives/edgar/data/1579298/000095017024027578/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-027578/burl-ex99_1.htm,0000950170-24-032207,10-K,2024-03-15,2024-02-03,2023,FY,"For the fiscal year ended February 3 , 2024",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-24-066241,2024-05-30,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q1,First Quarter 2024,https://www.sec.gov/Archives/edgar/data/1579298/000095017024066241/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-066241/burl-ex99_1.htm,0000950170-24-066612,10-Q,2024-05-30,2024-05-04,2024,Q1,"For the quarterly period ended May 4, 2024",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-24-101578,2024-08-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,Second Quarter 2024,https://www.sec.gov/Archives/edgar/data/1579298/000095017024101578/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-101578/burl-ex99_1.htm,0000950170-24-101847,10-Q,2024-08-29,2024-08-03,2024,Q2,"For the quarterly period ended August 3, 2024",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-24-130752,2024-11-26,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q3,Third Quarter 2024,https://www.sec.gov/Archives/edgar/data/1579298/000095017024130752/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-24-130752/burl-ex99_1.htm,0000950170-24-131050,10-Q,2024-11-26,2024-11-02,2024,Q3,"For the quarterly period ended November 2, 2024",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-25-034167,2025-03-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,Fourth Quarter and Full Year 2024,https://www.sec.gov/Archives/edgar/data/1579298/000095017025034167/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-25-034167/burl-ex99_1.htm,0000950170-25-040472,10-K,2025-03-17,2025-02-01,2024,FY,"For the fiscal year ended February 1 , 2025",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0000950170-25-078585,2025-05-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q1,First Quarter 2025,https://www.sec.gov/Archives/edgar/data/1579298/000095017025078585/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000950170-25-078585/burl-ex99_1.htm,0000950170-25-079172,10-Q,2025-05-30,2025-05-03,2025,Q1,"For the quarterly period ended May 3, 2025",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0001193125-25-294501,2025-11-25,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q3,Third Quarter 2025,https://www.sec.gov/Archives/edgar/data/1579298/000119312525294501/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-25-294501/burl-ex99_1.htm,0001193125-25-297249,10-Q,2025-11-25,2025-11-01,2025,Q3,"For the quarterly period ended November 1, 2025",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0001193125-26-092488,2026-03-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,Fourth Quarter and Full Year 2025,https://www.sec.gov/Archives/edgar/data/1579298/000119312526092488/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001193125-26-092488/burl-ex99_1.htm,0001193125-26-116001,10-K,2026-03-19,2026-01-31,2025,FY,"For the fiscal year ended January 31 , 2026",current-period quote found in EX-99.1 (burl-ex99_1.htm)
BURL,0001579298-25-000007,2025-08-28,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,Second Quarter 2025,https://www.sec.gov/Archives/edgar/data/1579298/000157929825000007/burl-ex99_1.htm,EX-99.1,burl-ex99_1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001579298-25-000007/burl-ex99_1.htm,0001579298-25-000010,10-Q,2025-08-28,2025-08-02,2025,Q2,"For the quarterly period ended August 2, 2025",current-period quote found in EX-99.1 (burl-ex99_1.htm)
CHWY,0001766502-23-000025,2023-05-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q1,First Quarter 2023,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000025/chwyq12023exhibit991.htm,EX-99.1,chwyq12023exhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001766502-23-000025/chwyq12023exhibit991.htm,0001766502-23-000026,10-Q,2023-05-31,2023-04-30,2023,Q1,"For the quarterly period ended April 30, 2023",current-period quote found in EX-99.1 (chwyq12023exhibit991.htm)
CHWY,0001766502-23-000036,2023-08-30,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,Second Quarter 2023,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000036/chwyq22023exhibit991.htm,EX-99.1,chwyq22023exhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001766502-23-000036/chwyq22023exhibit991.htm,0001766502-23-000037,10-Q,2023-08-30,2023-07-30,2023,Q2,"For the quarterly period ended July 30, 2023",current-period quote found in EX-99.1 (chwyq22023exhibit991.htm)
CHWY,0001766502-23-000042,2023-12-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,Third Quarter 2023,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000042/chwyq32023exhibit991.htm,EX-99.1,chwyq32023exhibit991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001766502-23-000042/chwyq32023exhibit991.htm,0001766502-23-000043,10-Q,2023-12-06,2023-10-29,2023,Q3,"For the quarterly period ended October 29, 2023",current-period quote found in EX-99.1 (chwyq32023exhibit991.htm)
