class	path	phase	candidate_path	kind
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_20af9727-435/agent-aae891120d5915842.jsonl	record	inputs/a4_official/wf_20af9727-435/agent-aae891120d5915842.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_21328cfa-8a8/agent-affd601fe3b626e07.jsonl	record	inputs/a4_official/wf_21328cfa-8a8/agent-affd601fe3b626e07.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_214e8d19-1bf/agent-a040c8156a6b20021.jsonl	record	inputs/a4_official/wf_214e8d19-1bf/agent-a040c8156a6b20021.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_21869313-ce4/agent-a7b761f518dcdfa62.jsonl	record	inputs/a4_official/wf_21869313-ce4/agent-a7b761f518dcdfa62.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2220620d-148/agent-ad7c78555d673fd99.jsonl	record	inputs/a4_official/wf_2220620d-148/agent-ad7c78555d673fd99.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2297b235-1af/agent-a5f3cdb7a0aebb6a2.jsonl	record	inputs/a4_official/wf_2297b235-1af/agent-a5f3cdb7a0aebb6a2.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_22cf78c4-c3f/agent-a7bc9633a3f389b37.jsonl	record	inputs/a4_official/wf_22cf78c4-c3f/agent-a7bc9633a3f389b37.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_23a54d50-a7e/agent-ad1829d522eaac68d.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_23a54d50-a7e/agent-ad1829d522eaac68d.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_23a54d50-a7e/agent-ae726eaad06b2a7d6.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_23a54d50-a7e/agent-ae726eaad06b2a7d6.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2441c5fb-a3f/agent-a8e6e7ac282c9e1db.jsonl	record	inputs/a4_official/wf_2441c5fb-a3f/agent-a8e6e7ac282c9e1db.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_248a98ab-286/agent-af1f0adbb61c3a511.jsonl	record	inputs/a4_official/wf_248a98ab-286/agent-af1f0adbb61c3a511.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_25676fed-264/agent-ac9105230049dca9b.jsonl	record	inputs/a4_official/wf_25676fed-264/agent-ac9105230049dca9b.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_25b2192f-63b/agent-a17953edf151f5d3a.jsonl	record	inputs/a4_official/wf_25b2192f-63b/agent-a17953edf151f5d3a.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_25b27297-1f0/agent-a415705136538266b.jsonl	record	inputs/a4_official/wf_25b27297-1f0/agent-a415705136538266b.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_262232f1-9f2/agent-ab134a495a796ebf9.jsonl	record	inputs/a4_official/wf_262232f1-9f2/agent-ab134a495a796ebf9.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2717968c-70f/agent-af4a59555b6d026a6.jsonl	record	inputs/a4_official/wf_2717968c-70f/agent-af4a59555b6d026a6.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_27ca818c-540/agent-a0b74ee902fb7d7f5.jsonl	record	inputs/a4_official/wf_27ca818c-540/agent-a0b74ee902fb7d7f5.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_298e3c73-919/agent-a224cb6b87169b231.jsonl	record	inputs/a4_official/wf_298e3c73-919/agent-a224cb6b87169b231.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2a975416-5fe/agent-aa24e1ff9df68d592.jsonl	record	inputs/a4_official/wf_2a975416-5fe/agent-aa24e1ff9df68d592.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2c124c28-60a/agent-aec02733c0ab2fa5e.jsonl	record	inputs/a4_official/wf_2c124c28-60a/agent-aec02733c0ab2fa5e.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2c4f334a-c98/agent-aae824faa109d3a28.jsonl	record	inputs/a4_official/wf_2c4f334a-c98/agent-aae824faa109d3a28.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2f1c011e-0e8/agent-a9a13d406a760d84a.jsonl	record	inputs/a4_official/wf_2f1c011e-0e8/agent-a9a13d406a760d84a.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2f2c12ce-db7/agent-a25bd521a13f30282.jsonl	record	inputs/a4_official/wf_2f2c12ce-db7/agent-a25bd521a13f30282.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2f8a887f-9fa/agent-ab3be41e6b3343c0f.jsonl	record	inputs/a4_official/wf_2f8a887f-9fa/agent-ab3be41e6b3343c0f.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-a02d31653c2ea9f6d.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-a02d31653c2ea9f6d.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-a066d8e3a3aa926cc.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-a066d8e3a3aa926cc.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-a2d42b008664538f0.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-a2d42b008664538f0.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-a441888d9cb8a858b.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-a441888d9cb8a858b.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-a4749349887970a54.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-a4749349887970a54.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-a5ddf20ad7c1ada58.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-a5ddf20ad7c1ada58.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-ab5c3dcdc46509501.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-ab5c3dcdc46509501.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-ac5daa014207ea010.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-ac5daa014207ea010.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-ad1243d372ada5446.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-ad1243d372ada5446.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_2fce08ae-a2e/agent-af337a52361d3f6b3.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_2fce08ae-a2e/agent-af337a52361d3f6b3.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3037e68d-029/agent-a71df82d34a5394ed.jsonl	record	inputs/a4_official/wf_3037e68d-029/agent-a71df82d34a5394ed.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_30d55970-904/agent-aa9557cb4d4f5e9ce.jsonl	record	inputs/a4_official/wf_30d55970-904/agent-aa9557cb4d4f5e9ce.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_310be83b-89c/agent-a5544a9ed68700c4a.jsonl	record	inputs/a4_official/wf_310be83b-89c/agent-a5544a9ed68700c4a.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_31548f56-187/agent-a7bc8a7c4c0f3a0ff.jsonl	record	inputs/a4_official/wf_31548f56-187/agent-a7bc8a7c4c0f3a0ff.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3322faa6-457/agent-adb05cbc4acded893.jsonl	record	inputs/a4_official/wf_3322faa6-457/agent-adb05cbc4acded893.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_342cb1bf-4ab/agent-a53cfe2caccad6048.jsonl	record	inputs/a4_official/wf_342cb1bf-4ab/agent-a53cfe2caccad6048.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_35bdf828-9cb/agent-a96d56788f58b542c.jsonl	record	inputs/a4_official/wf_35bdf828-9cb/agent-a96d56788f58b542c.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_35f3a758-c86/agent-a78fd9b5966116c22.jsonl	record	inputs/a4_official/wf_35f3a758-c86/agent-a78fd9b5966116c22.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-a540411b50a38b7f3.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-a540411b50a38b7f3.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-ab39b05753e812dbc.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-ab39b05753e812dbc.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-ac7a18263cf1bd29e.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-ac7a18263cf1bd29e.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-acfbaf6d2326a2f48.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-acfbaf6d2326a2f48.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-ad94c9a2ea7b4b6a3.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-ad94c9a2ea7b4b6a3.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-ad98211b6242ae559.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-ad98211b6242ae559.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-adf8516c3402913f9.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-adf8516c3402913f9.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3687b24c-ab3/agent-afae33fe386ddcc2b.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3687b24c-ab3/agent-afae33fe386ddcc2b.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a0d4403dd0f3cf35b.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a0d4403dd0f3cf35b.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a0d96b2db5d2f9fbb.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a0d96b2db5d2f9fbb.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a1fefe8ad0f41bea4.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a1fefe8ad0f41bea4.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a2b8b053c367e0c55.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a2b8b053c367e0c55.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a34a0e81b3aef536a.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a34a0e81b3aef536a.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a51d2ac0291fdcb34.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a51d2ac0291fdcb34.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a689b5c010f6b426a.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a689b5c010f6b426a.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a85c3f87cbad2fdc0.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a85c3f87cbad2fdc0.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a92ccbc238ceb3754.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a92ccbc238ceb3754.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-a9ffc2796f5701ffc.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-a9ffc2796f5701ffc.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-ac593d362a7b32048.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-ac593d362a7b32048.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_39c874ba-505/agent-af973b6805896fccb.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_39c874ba-505/agent-af973b6805896fccb.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3a443277-515/agent-a89c868d7c10f4ab4.jsonl	record	inputs/a4_official/wf_3a443277-515/agent-a89c868d7c10f4ab4.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3b72ba98-ec7/agent-a83c801f5347c73cb.jsonl	record	inputs/a4_official/wf_3b72ba98-ec7/agent-a83c801f5347c73cb.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3c0413f3-3aa/agent-af9f4ea3d18e99590.jsonl	record	inputs/a4_official/wf_3c0413f3-3aa/agent-af9f4ea3d18e99590.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3c14e0cc-08d/agent-ac89d2040307feb48.jsonl	record	inputs/a4_official/wf_3c14e0cc-08d/agent-ac89d2040307feb48.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3c373e2c-78b/agent-ab2217f79d58915a3.jsonl	record	inputs/a4_official/wf_3c373e2c-78b/agent-ab2217f79d58915a3.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3c3da065-9e1/agent-a622eaeba4f9ee3a5.jsonl	record	inputs/a4_official/wf_3c3da065-9e1/agent-a622eaeba4f9ee3a5.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3c9d706b-7d4/agent-a1497adb10809e164.jsonl	record	inputs/a4_official/wf_3c9d706b-7d4/agent-a1497adb10809e164.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3cc70e30-657/agent-ad02eb11a151842dc.jsonl	record	inputs/a4_official/wf_3cc70e30-657/agent-ad02eb11a151842dc.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-a2a171053d84e70f9.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-a2a171053d84e70f9.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-a2d9e9209286511e8.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-a2d9e9209286511e8.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-a3ab3f0abf55b33ce.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-a3ab3f0abf55b33ce.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-a899dca208cb2940c.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-a899dca208cb2940c.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-aa395e9cf221f429e.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-aa395e9cf221f429e.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-aa52438fc114eeaec.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-aa52438fc114eeaec.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-aadc877129ec466d8.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-aadc877129ec466d8.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3d25d3e6-ab3/agent-ab3dbd5a2251ce00a.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3d25d3e6-ab3/agent-ab3dbd5a2251ce00a.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3df29e09-ae6/agent-ab14acdd3445299c1.jsonl	record	inputs/a4_official/wf_3df29e09-ae6/agent-ab14acdd3445299c1.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3e530327-b19/agent-abe17c6d7e80f3b16.jsonl	record	inputs/a4_official/wf_3e530327-b19/agent-abe17c6d7e80f3b16.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3f4a41e2-c26/agent-a00c667ee1089a1fb.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3f4a41e2-c26/agent-a00c667ee1089a1fb.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3f4a41e2-c26/agent-a08df0cf3f0527eda.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3f4a41e2-c26/agent-a08df0cf3f0527eda.jsonl	read
projected	/home/faisal/.claude/projects/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/subagents/workflows/wf_3f4a41e2-c26/agent-a1b580e264a7d0f2c.jsonl	a3-record	foundation/a3/evidence/subagent_records/wf_3f4a41e2-c26/agent-a1b580e264a7d0f2c.jsonl	read
